domain,subdomain,source_id,source_doc,source_lang,target_lang,direction,source_text,target_text
medical,rw-anxiety-f,medical|rw-anxiety-f|000090,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,» eda vakila na noda yawa mai vua na,» we lose our sense of peace within
medical,rw-anxiety-f,medical|rw-anxiety-f|000091,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,ka vakacagicagi.,eating too much. ourselves or with the world around us.
medical,rw-anxiety-f,medical|rw-anxiety-f|000092,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"kalou, kei na noda vakabauta.",» we may begin to avoid situations
medical,rw-anxiety-f,medical|rw-anxiety-f|000093,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,» e na rawa ni da vakila veisau ni i,» we feel dissatisfied or experience a
medical,rw-anxiety-f,medical|rw-anxiety-f|000094,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,» sa yali na yalo vakacegu.,"or places that are stressful, or feel"
medical,rw-anxiety-f,medical|rw-anxiety-f|000095,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,valavala ni noda kana. so na gauna,lack of meaning in life.
medical,rw-anxiety-f,medical|rw-anxiety-f|000096,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,eda kana vakasivia ka so na gauna » sa basika mai na yalo ni didi kei na,stressed while we are in these
medical,rw-anxiety-f,medical|rw-anxiety-f|000097,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,eda sega saraga ni via kana. sega ni vaka-i-balebale ni bula.,situations and places. » we pray less and/or start avoiding
medical,rw-anxiety-f,medical|rw-anxiety-f|000098,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"» a na vakatekivu me da levea na i » sa tekivu me lailai mai na masu, sega",church or other activities that usually
medical,rw-anxiety-f,medical|rw-anxiety-f|000099,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,tikotiko se vanua e vaka-vu leqa. na lotu kei na veika tale eso ka dau,» we find it hard to make decisions.
medical,rw-anxiety-f,medical|rw-anxiety-f|000100,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,» e laurai ni dredre noda vakatulewa. solia vei keda na vakacegu kei na,"give us a sense of peace, joy and calm."
medical,rw-anxiety-f,medical|rw-anxiety-f|000101,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,marau.,----------------------- page -----------------------
medical,rw-anxiety-f,medical|rw-anxiety-f|000102,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,----------------------- page -----------------------,coping with anxiety
medical,rw-anxiety-f,medical|rw-anxiety-f|000103,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,valuti ni loma taqaya,navigating our way to safer shores
medical,rw-anxiety-f,medical|rw-anxiety-f|000104,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,sokota na wasawasa me da yaco bula ki vanua,"just as our ancestors had to face the fierce challenges of the moana, we must face the frightening waves"
medical,rw-anxiety-f,medical|rw-anxiety-f|000105,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"me vaka ga na nodra valuta na voravora ni wasawasa ko ira noda qase, sa dodonu meda bolea na","of anxiety. as our ancestors were able to arrive safely on our islands, we also can get through anxiety and"
medical,rw-anxiety-f,medical|rw-anxiety-f|000106,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,wasawasa ni lomataqaya. me vakataki ira noda qase era yaco bula kina noda yanuyanu; sa rawa talega ni,live life to its fullest potential.
medical,rw-anxiety-f,medical|rw-anxiety-f|000107,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,da lako curuma na loma taqaya kei na noda marautaka na bula e taucoko.,here are some tips to help us navigate through anxiety.
medical,rw-anxiety-f,medical|rw-anxiety-f|000108,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,oqo e vica nai dusidusi e rawa ni vukei keda me da sokota yani na yalotaqaya.,take care of ourselves
medical,rw-anxiety-f,medical|rw-anxiety-f|000109,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,meda qaqarauni ka taqomaka na noda bula,"we can face challenging journeys with more confidence when our basic needs are met, and"
medical,rw-anxiety-f,medical|rw-anxiety-f|000110,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,e rawa ni da sotava na bolebole ni bula ena lomada ni sa rawa ni sotavi nai tavi ni veisiga ka,we build ourselves a solid foundation.
medical,rw-anxiety-f,medical|rw-anxiety-f|000111,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,da taracake na noda yavu dei ni bula.,"» eating well can improve our mood, energy levels and general health and wellbeing."
medical,rw-anxiety-f,medical|rw-anxiety-f|000112,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"» kana vaka vinaka me tarau cake kina na i tovo ni yago, solia na kaukauwa kei na bula",» sleeping well can help to give our brain and body the rest it needs.
medical,rw-anxiety-f,medical|rw-anxiety-f|000113,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,vinaka.,"» being active and moving more can help boost our mood, manage stress and sleep better."
medical,rw-anxiety-f,medical|rw-anxiety-f|000114,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,» moce vakavinaka ena vukea na noda vaksama kei na yagoda.,» avoiding alcohol and other drugs helps us to think clearly and find longer-term solutions
medical,rw-anxiety-f,medical|rw-anxiety-f|000115,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,» noda vakaukauwa yago ena vukea noda vakasama kei na moce vakavinaka.,for our problems.
medical,rw-anxiety-f,medical|rw-anxiety-f|000116,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,» na kena tarovi na vakayagataki ni yaqona ni vavalagi kei na wai na veivakamatenitaki ena,check out the feel-good section of the mental wealth website for more advice on self-care
medical,rw-anxiety-f,medical|rw-anxiety-f|000117,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,vukea na noda loma kasa kei na kena kune nai wali ni noda leqa.,www.mentalwealth.nz
medical,rw-anxiety-f,medical|rw-anxiety-f|000118,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,toqa (check out) tabana nio veiqaravi (‘feel-good’) ena mataveilawa (website) me baleta nai,the power of our thoughts can keep us afloat
medical,rw-anxiety-f,medical|rw-anxiety-f|000119,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,vakasalatale eso ni noda qaravi keda(self care) www.mentalwealth.nz,being aware of our thinking and noticing unhelpful
medical,rw-anxiety-f,medical|rw-anxiety-f|000120,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,na tudei ni noda vakasama e rawa ni maroroi,thoughts help us understand what increases our
medical,rw-anxiety-f,medical|rw-anxiety-f|000121,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,keda,anxiety and makes things worse. when we can catch
medical,rw-anxiety-f,medical|rw-anxiety-f|000122,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,ni da kila ka kidava na vakasama e sega ni vinaka,"our unhelpful thoughts, we can learn to handle them"
medical,rw-anxiety-f,medical|rw-anxiety-f|000123,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"se veivukei, oqo e vukea na noda kila na ka e rawa ni",differently and find new ways to cope. one way of doing
medical,rw-anxiety-f,medical|rw-anxiety-f|000124,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,vakavuna na loma taqaya. ni da sa vakasamataka e so,this is to note down our thoughts on paper (or phone/
medical,rw-anxiety-f,medical|rw-anxiety-f|000125,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"na veivakanananu e sega ni yaga, eda na rawa talega ni",device) and then figuring out which thoughts make us
medical,rw-anxiety-f,medical|rw-anxiety-f|000126,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,da na vulica na kena i wali ka vakasaqara na gaunisala,feel better or worse.
medical,rw-anxiety-f,medical|rw-anxiety-f|000127,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,me wali kina. dua na kena sala oya me toqai ena pepa,connect in spiritually
medical,rw-anxiety-f,medical|rw-anxiety-f|000128,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,(se ena talevoni) sa da qai wasea na nanuma cava e,"connecting in spiritually can mean connecting in with something like our faith, or religion,"
medical,rw-anxiety-f,medical|rw-anxiety-f|000129,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,kauta mai na vinaka se na ca.,or something that is meaningful to and bigger than us. for some of us this could mean
medical,rw-anxiety-f,medical|rw-anxiety-f|000130,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,semati ena veika vakayalo,"praying, meditating, or spending time with nature. connecting in spiritually can help"
medical,rw-anxiety-f,medical|rw-anxiety-f|000131,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"semati ena veika vakayalo e rawa ni kena i balebale- semati vata kei na vakabauta, se lotu,se",to keep us grounded and give us a sense of peace.
medical,rw-anxiety-f,medical|rw-anxiety-f|000132,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,dua tale na ka e levu cake mai vei keda. e so veikeda e rawa ni kenai balebale na masu,----------------------- page -----------------------
medical,rw-anxiety-f,medical|rw-anxiety-f|000133,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,vakasama titobu se noda vakayagataka na i yau bula era tu vakawavoliti keda. semati ena,breathe
medical,rw-anxiety-f,medical|rw-anxiety-f|000134,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,veika vakayalo e rawa ni vukei keda me da tudei ka solia vei keda na loma vakacegu.,taking slow deep breaths can help us to interrupt the physical cycle that causes our hearts
medical,rw-anxiety-f,medical|rw-anxiety-f|000135,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,----------------------- page -----------------------,"to beat faster, our tummies to feel sick, and our bodies to tense up. when the currents of"
medical,rw-anxiety-f,medical|rw-anxiety-f|000136,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,i cegu,"anxiety are strong and overwhelming, slowing down and taking deep breaths can allow us to"
medical,rw-anxiety-f,medical|rw-anxiety-f|000137,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"ni da cegu vakamalua ena rawa vakaseva na tava tukituki ni uto, na lomaloma ca, kei na",clear and calm our minds so we can make wise decisions and navigate to safety.
medical,rw-anxiety-f,medical|rw-anxiety-f|000138,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,tadre ni yagoda ka rawa ni vakatatao ni noda raica na veika e vinaka. ni sa dredre mai na kui,» try practising this – breathe in through your nose for seconds; hold your breath for
medical,rw-anxiety-f,medical|rw-anxiety-f|000139,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"kei na cagi ni lomataqaya, me da tu vakamalua ka taura e dua na icegu titobu me rawa ni",seconds; and then breathe out through your mouth for seconds. repeat these steps
medical,rw-anxiety-f,medical|rw-anxiety-f|000140,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"tasere,galala na mona me rawa ni da vakatulewa vinaka ka soko yani ki vanua mamaca.",at least three times.
medical,rw-anxiety-f,medical|rw-anxiety-f|000141,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"» tovolea mo vakatovotovotaka oqo – cegu ena ucumu me na sekodi, taura nomui cegu",inhale hold exhale
medical,rw-anxiety-f,medical|rw-anxiety-f|000142,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"me na sekodi, qai cegu sobu ena gusuma me na sekodi. me vaka na nomu kitaka.",seconds seconds seconds
medical,rw-anxiety-f,medical|rw-anxiety-f|000143,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,ceguva vakatabuicegu cegu,talanoa (talk) with people we trust
medical,rw-anxiety-f,medical|rw-anxiety-f|000144,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,na sekodi na sekodi na sekodi,"we are a relational people so connecting in with our aiga, friends and support people can"
medical,rw-anxiety-f,medical|rw-anxiety-f|000145,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,veiwasei kei ira na tamata eda vakabauti ira,be really helpful. talking with people that we trust and that are supportive can help us to
medical,rw-anxiety-f,medical|rw-anxiety-f|000146,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,e veivuke vakalevu ni da tamata dauveivukei ka sema vakavinaka vei ira na lewe ni noda,"understand what’s going on. we can talanoa with our aiga, friends, a counsellor, church"
medical,rw-anxiety-f,medical|rw-anxiety-f|000147,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"vuvale, itokani kei ira na dauniveitokoni ena noda i tikotiko ka rawa me da vakararavi kina.","leader or elder. we can connect with others and be a part of a group, like a sports team or"
medical,rw-anxiety-f,medical|rw-anxiety-f|000148,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,ni da veitalanoa kei ira eda vakabauti ira ka dau veivuke ena vukea na noda kila ka. e rawa,religious group; this can help with feelings of loneliness when we are anxious. we can also
medical,rw-anxiety-f,medical|rw-anxiety-f|000149,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"ni da veitalanoa kei ira noda i tokani, vuvale, dau ni vakasala, liuliu ni lotu se ko ira na qase.",get support from online communities or resources like those listed at the end.
medical,rw-anxiety-f,medical|rw-anxiety-f|000150,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"sa rawa ni da sema kei ira na matai lawalawa eso me vaka na mata timi ni qito, se mata lotu",if talking to someone is not helpful the first
medical,rw-anxiety-f,medical|rw-anxiety-f|000151,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,ni oqo e rawa ni vukei keda meda kua ni galili,"time around, keep reaching out to find someone"
medical,rw-anxiety-f,medical|rw-anxiety-f|000152,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,ena gauna ni loma taqaya. sa rawa talega ni,trustworthy and supportive.
medical,rw-anxiety-f,medical|rw-anxiety-f|000153,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,da kerea na veivuke ena wa ni livaliva kei na vei,check out aunty dee’s tips on talking for more ideas
medical,rw-anxiety-f,medical|rw-anxiety-f|000154,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,vola eso ka toqai koto ena i otioti ni wasewase.,www.auntydee.co.nz/tips-and-help/talk
medical,rw-anxiety-f,medical|rw-anxiety-f|000155,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"ke sega ni manata na veitalanoa taumada,",----------------------- page -----------------------
medical,rw-anxiety-f,medical|rw-anxiety-f|000156,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,sasaga tikoga mo kunea e dua ena tokoni iko.,let our culture empower us
medical,rw-anxiety-f,medical|rw-anxiety-f|000157,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,vakataroga na ‘aunty dee’s tips’ ke o gadreva,there are many aspects of our pasifika cultures that empower our
medical,rw-anxiety-f,medical|rw-anxiety-f|000158,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,eso tale nai vakasala. www.auntydee.co.nz/,sense of strength and pride. connecting in with the traditions
medical,rw-anxiety-f,medical|rw-anxiety-f|000159,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,tips-and-help/talk,and practices of our cultures helps us to sustain a strong sense
medical,rw-anxiety-f,medical|rw-anxiety-f|000160,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,----------------------- page -----------------------,of who we are and where we belong. we need to be reminded of
medical,rw-anxiety-f,medical|rw-anxiety-f|000161,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,na noda i tovo vakavanua me vakauwaitaki keda,these positive truths when life gets us down and
medical,rw-anxiety-f,medical|rw-anxiety-f|000162,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,e vuqa na veimataqali i tovo- vakavanua ena pasifika e,emotions like anxiety start to take over. cultural
medical,rw-anxiety-f,medical|rw-anxiety-f|000163,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,veivakaukauwataki. ni da semati vata kei na noda i tovo,practices can include koka’anga (pasifika arts
medical,rw-anxiety-f,medical|rw-anxiety-f|000164,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,vakavanua e vukei keda meda kila na vanua eda cavutu mai kina,"and crafts), practising a tau’olunga (dance), learning"
medical,rw-anxiety-f,medical|rw-anxiety-f|000165,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,(ka da wili talega kina). e gadrevi me da vakananuma vei keda,"pasifika songs, or simply listening to our elders when they talk"
medical,rw-anxiety-f,medical|rw-anxiety-f|000166,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,na dina levu oqo na gauna e dau yaco mai kina na,about our rich history.
medical,rw-anxiety-f,medical|rw-anxiety-f|000167,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,lomataqaya. nai tovo vakavanua eso sa vanua ni,"check out ‘i am’ on www.atumai.nz to explore pasifika values,"
medical,rw-anxiety-f,medical|rw-anxiety-f|000168,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,wili kina “cakacaka ni liga” (pasifika arts +crafts).,cultural benefits and create your own cultural legacy statement.
medical,rw-anxiety-f,medical|rw-anxiety-f|000169,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,vakatovotovo ena meke - meke (dance) vulici na sere,surviving a storm builds resilience
medical,rw-anxiety-f,medical|rw-anxiety-f|000170,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,ni pasifika se vakarorogo vei ira noda qase ni ra talonoataka nai,"when we avoid situations that make us feel anxious, things might seem okay for a short"
medical,rw-anxiety-f,medical|rw-anxiety-f|000171,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,tukutuku ni veigauna e liu.,"time, but it can actually make our anxiety worse in the long term. sometimes facing our"
medical,rw-anxiety-f,medical|rw-anxiety-f|000172,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,vakamuria ka raica na ‘i am’ ena mataveilawa www.atumai.nz,fears can help us to realise things are not as bad as we might think. when we realise we
medical,rw-anxiety-f,medical|rw-anxiety-f|000173,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"mo vakaraica kina na veika vakapasifika, veitovo yaga eso kei na","can survive a storm, we can see these situations as opportunities for learning, growing and"
medical,rw-anxiety-f,medical|rw-anxiety-f|000174,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,nomu bulia na nomu veitukutuku vakavanua.,gaining confidence.
medical,rw-anxiety-f,medical|rw-anxiety-f|000175,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"bula mai na drake ca,tara cake na bula ni veivakacokotaki",e vave taunu’u le malaga pe a
medical,rw-anxiety-f,medical|rw-anxiety-f|000176,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,ni da levea veika e rawa ni na yaco ka rawa ni vakavuna na loma taqaya ena vinaka ena dua,tatou alo va’a fa’atasi
medical,rw-anxiety-f,medical|rw-anxiety-f|000177,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"na gauna lekaleka, ia e rawa ni ca sara vakalevu kevaka me biu vakadede. ena so na gauna",our destiny is within sight when we
medical,rw-anxiety-f,medical|rw-anxiety-f|000178,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,ni da vorata na veika e dau vakavuna noda rere ena vukei keda me da vakila ni sega sara ni,paddle our canoe together
medical,rw-anxiety-f,medical|rw-anxiety-f|000179,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,ca me vaka na noda nanuma. ni da sa liaca ni sa rawa ni kina bula oqo e gaunisala ni noda,----------------------- page -----------------------
medical,rw-anxiety-f,medical|rw-anxiety-f|000180,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"vuli, tubucake ka veikadeitaki.",where to get help
medical,rw-anxiety-f,medical|rw-anxiety-f|000181,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,e vave taunu’u le malaga pe a,psychological talking therapy is highly recommended for treating anxiety. these interventions can be
medical,rw-anxiety-f,medical|rw-anxiety-f|000182,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,tatou alo va’a fa’atasi,"provided by health professionals such as psychologists, counsellors, or someone trained in talking therapies."
medical,rw-anxiety-f,medical|rw-anxiety-f|000183,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,eda na raica ka volekata na noda dui,your gp or family doctor can also help recommend an approach for you and might suggest suitable
medical,rw-anxiety-f,medical|rw-anxiety-f|000184,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,cavacava vinaka ni da sokota ka vocea,"medications if required. if you’re at school or university, you may also be able to access a counselling or"
medical,rw-anxiety-f,medical|rw-anxiety-f|000185,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,vata na noda takia,student wellbeing service.
medical,rw-anxiety-f,medical|rw-anxiety-f|000186,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,----------------------- page -----------------------,"you can also text or freephone , new zealand’s free support service with qualified"
medical,rw-anxiety-f,medical|rw-anxiety-f|000187,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,vanua e rawa ni vakasaqarai kina na veivuke,and confidential counsellors. let them know what’s going on for you or the person you
medical,rw-anxiety-f,medical|rw-anxiety-f|000188,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"e daumaka me da veitalanoa kei ira na tabana ni veiqaravi ni mona me valuti kina na “lomataqaya” (anxiety),","are concerned about, and they can support you or provide you with a list of services in"
medical,rw-anxiety-f,medical|rw-anxiety-f|000189,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"ka rawa ni ra vakaitavi kina na vuniwai ni mona (psychologist), dau ni vakasala (counsellors), se vua e dua e",your area.
medical,rw-anxiety-f,medical|rw-anxiety-f|000190,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,sa vulica mai na kena i volavola ni vosa. sa rawa talega ni vakaitavi kina o nomu vuniwai ni vuvale ena kena,"if you want to talk to someone confidentially or ask questions, try these free numbers."
medical,rw-anxiety-f,medical|rw-anxiety-f|000191,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,vakarautaki na veiwainimate eso se vua ni kau ke gadrevi (tablets). ke ko tiko ena vuli torocake sa tiko talega,» anxiety helpline – anxiety new zealand trust’s free helpline
medical,rw-anxiety-f,medical|rw-anxiety-f|000192,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"kina ko ira na daunivakasala, kei na tabana ni qaravu ni gone vuli.",( anxiety)
medical,rw-anxiety-f,medical|rw-anxiety-f|000193,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"sa rawa ni ko volavola (text) se qirita na talevoni sega ni saumi , vei ira na dauni",» youthline – online community and support for young people.
medical,rw-anxiety-f,medical|rw-anxiety-f|000194,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,vakasala sega ni saumi. vakaraitaka vei iratou na nomu leqa se nomu it tokani eratou,", free text , webchat at www.youthline.co.nz"
medical,rw-anxiety-f,medical|rw-anxiety-f|000195,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,rawa ni vukei iko mo kila na vanua mo veitaratara kina ka tiko talega vei iratou na lisi ni,» what’s up – advice & counselling support for --year olds; noon to pm.
medical,rw-anxiety-f,medical|rw-anxiety-f|000196,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,yaca ni vanua mo veitaratara kina.,» kidsline – advice & counselling support up to years; pm to pm weekdays.
medical,rw-anxiety-f,medical|rw-anxiety-f|000197,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,"ke ko gadreva mo veitalanoa kei na dua se vakatataro, tovolea na vei naba ni talevoni",( kidsline)
medical,rw-anxiety-f,medical|rw-anxiety-f|000198,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,sega nisaumi oqo.,free online tools and resources
medical,rw-anxiety-f,medical|rw-anxiety-f|000199,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,» anxiety helpline – anxiety new zealand trust’s free helpline,"a one stop-shop to support for when life sux,"
medical,rw-anxiety-f,medical|rw-anxiety-f|000200,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,( anxiety),young people to feel good aunty dee can help you
medical,rw-anxiety-f,medical|rw-anxiety-f|000201,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,» youthline – online community and support for young people.,e-therapy for young people who are
medical,rw-anxiety-f,medical|rw-anxiety-f|000202,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,", free text , webchat at www.youthline.co.nz",and stay connected. solve your problems.
medical,rw-anxiety-f,medical|rw-anxiety-f|000203,RW-Anxiety-English_f.txt||RW-Anxiety-Fijian_f.txt,fj,en,fj->en,» what’s up – advice & counselling support for --year olds; noon to pm.,"feeling down, worried or stressed."
