domain,sentence_type,direction,source_text,target_text,alignment_method,quality_flags,notes,source_doc
dictionary,lexeme_gloss,fj_to_en,fiji,by polynesians who long ago favoured arrowroot as a more important food than it ever was to melanesians.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yabia,". (regional) cassava, an introduced american plant that has assumed great importance in the fijian diet. name copied from the arrowroot name, possibly because both can be used to make starch.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yabia,"loa refers to cassava starch, often used after laundry, to starch clothes in modern european context.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yabia,"ni vavalagi n. arrowroot, west indian arrowroot, maranta arundinaceae, marantaceae, origin in",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,brazil,"and central america, an early introduction to fij i, but not common and not grown or used by fijians. this is the commercial species on the world market, used for arrowroot flour and arrowroot biscuits. yabo, yabora (ra) to kiss (traditional sniffing, nose to side of nose, or face). syn. regu, reguca. such",parse_gatty_basic,has_syn,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,pacific,"island sniffing may be done on greeting or farewelling friends, relatives, and formerly, to",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,farewell,"a corpse in a ceremony called ireguregu. these days for babies and live adults, light cheekkissing or forehead-kissing tends to replace sniffing. yabo, yaboca v. to pass the hand over, touching lightly, as if checking something.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,iyabo,"n. (obsolete) man who has traditional role of handling the body of a dead chief, in only some areas",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,of fiji,such as the noemalu of viti levu. bouta or bauta serves in some places as a synonym; it is the function of one kin-group.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yaca-na,"n. name. na yacamu your name; na yacaqu my name. vakayacana v. to name. vakatokayacataka to decide on a name, formally give a name (usually to a person, boat, house-site), normally done with ceremony. vakatokayacataki vei seru named after seru (or for seru). for many names one must",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,ask permission to use it if,some other people feel that they own the name na yacana vakavuku n. the,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,scientific name,"(this of course, a modernism). see vakatoka.",parse_gatty_basic,has_see,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yaca,n. namesake. nomu yaca your namesake (who may be addressed as yaca). there were no,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,surnames in fiji until,some fij ians began to follow that european custom. but in many cases both the,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,christian name,"and the family name might be given to someone quite outside the family. formerly, a child was never given the name of its parent. before christian times a person might be given different",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,names,at different stages of life and even after death. if someone has been given the name of your,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,father,"you may address that person as father tamaqu. also, one’s paternal uncles (father ’s brother) are considered as one’s father.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yaca vata,"v. to bear a common name, as for example, in referring to all races of fij i citizens as “fijians” or all white people as europeans. yaca, yaca, yacaraka v. to grate (cassava, other root crops), scrub (laundry). yacaraka to scrub hard but by ext., may mean to beat up a person. syn. solo. yaco, yacova . v. to happen, occur, take place, become. n i yacovi iko na karamaca . . . when you",parse_gatty_basic,has_syn,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,become extremely thirsty,". . . . . ena yaco ni na dave na dra. it will end up with bloodshed (lit., when blood will flow). see vakayaco, vakayacora v. to cause to happen . yaco, yacova . until, reach (in time), as in me yacova. me yacova nikua up until today. me yacova mai",parse_gatty_basic,has_see,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,na vula oqo,"up until this month. me yavoca na macawa ka tu mai until next week. yaco, yacova . v. to arrive, extend to, reach (a place). yacova na takete reach the target, achieve the goal. au a yaco mai ena noa. i arrived here yesterday. yaco vata arrive together. me vosa ga ena ka e yacova nona kila . he should only speak about what he knows. idiom: eda na yaco vata ga ki namuka. lit. we (many) will arrive together at namuka (at the same time, though by different boats), implying that haste or some improvement will not affect the outcome. you do it your way, i’ll do it mine. it makes no difference. vakayaco, vakayacora v. to bring about, to happen or cause to happen or occur, take place. sa",parse_gatty_basic,has_idiom,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,vakayacori,"tiko na adi senitoa hisbiscus festival (in suva, in august, annually) is taking place, is underway. na bose ka vakayacori tiko mai tubou. the meeting (or conference) that is taking place at tubou. na veika era rawa ni vakayacora na kai idia ena noda vanua the things the indians can",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,achieve,(bring about) in our country.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,iyacoyaco,"n. end, final outcome or result. na iyacoyaco ni gaunisala the end of the road. ia, sa kena iyacoyaco oqori. yes, that is what was going to happen in the end. veiyacovi v., n. sexual intercourse (the appropriate, polite word), to have sexual intercourse. mate dewa ni",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,veiyacovi,sexually transmitted disease (std).,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yada,"n. widow. yadi, yadia . (ra, northern tailevu) v. to raise up. . v. to take yadia na kuro take the pot. yadia mai",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,na kuro,bring the pot here.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yadi,"(lau) n. chiefly title that precedes a woman ’s name, the same as adi but in a form more common in",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,verata,"in earlier times, and also in lau where names or words beginning with “a” are often preceded by a “y”. thus the man ’s name aminiasi can become yaminiasi in lau.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yadra,"v. adj , awake, to wake up. sa yadra! good morning ! sa yadra tu. he/she is awake. vakayadrati",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,koya,"wake him up. yadra bogi stay awake during most of the night, work at night. yadra cecekala wake with a start, suddenly . yadra, yadrava v. to guard, watch for (something). yadra n . guard, watchman. vakayadra, vakayadrava v. to to wake up (someone). ivakayadra n. alarm clock. an old usage of this word was in describing the function of turukawa, the pet",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,fowl,"of legendary god degei, that woke the chief each day at nakauvadra. the ciri twins killed the",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,fowl,"at a place called conua, enraging degei who expelled them. this is one of the best known of all fijian legends.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yadra-vaka,"v. to be on the look-out for (something, someone).",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yadre-na,"n. forehead. syn. edre-na. idiom: yadre toso having a bulging, prominent, expressive forehead.",parse_gatty_basic,has_idiom;has_syn,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yadru,"n. mature bull, sometimes referred to as bulumakau yadru. cattle are an introduced species. it is difficult to explain the origin of this word.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yadua,"each one, one each , every one. na veitamata yadua each and every person. yadudua absolutely",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,each and every one,(for more than one).,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yadua-taka,v. to do it one by one.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yadudua,"one at a time, each one. lako yadudua to go one at a time. yadudua ni rua na itubutubu ni",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,gone,"each one of the two parents. yarurua two at a time, each couple.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yaga,". n. adj . useful, necessary. e sega na kena yaga. it is of no use. tawa yaga useless.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yaga,". n. spider shell, (french “lambis”), edible monovalve shellfish, usually found in dead coral areas,",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,though,"hidden by camouflage colour of algae on upper side with bright orange underside, lambis lambis, strombidae. two types, smaller one sold in the market, flesh removed with a fork. larger one,",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,lambis,"lambis, is usually thrown in a fire, destroying the shell which is then cracked to remove the flesh. if boiled, the flesh becomes too touch and chewy. perhap s because of the rubbery texture, some fijians believe that eating yaga helps children who have speech problems (lisping, for example). such",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,with two eyes,"at the end is tied with a string, and by this it is hung, till gravity causes the shell to drop.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,it is,"a spooky process to watch with the eyes looking at you. feel guilty and cruel? syn. (west, parts",parse_gatty_basic,has_syn;has_question,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,of vanua levu and ra,"(ega). -yaga . as a suffix, occasionally used at the end of a place-name, to indicate “place”. on kabara island, for example, there is a village nakeleyaga, meaning “place useful for anchoring” boats. vakayaga-taka v. to use. na kena vakayagataki its use, how it is used.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,ivakayaga,"n. gratuity , usually money, given in appreciation of service rendered. tipping, however, is not at all the custom in fij i. this is an uncommon word of dubious origin.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yagai,"(or) nagai n. a tree, canarium spp., burseraceae, the pili nut, an edible nut. fiji has fewer species",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,introduced,root crops such as sweet potato and cassava. it has never been a significant item in the,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,fijian,"diet ; any fijian variety has a small nut with a very tough shell, not really a practical food. generally now known in vanuatu as nangai, in papua-new guinea as galip, and it is there sometimes",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,gathered,"as a commercial nut-crop for eating and for oil production. in indonesia the name is kanari nut, and in parts of southeast asia, the pili nut. other fij ian names are kaucina, kaunicina, kaunigai, the gai referring to the nut, as in yagai. the name kaucina “lamp-tree”, indicates the usefulness of the",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,nut-oil,"or resin as lamp-oil, though that type of artefact was unknown in the highlands of viti levu. oil lamps, using coconut oil, were introduced on the coast by early polynesians.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yagasiri,"n., v. fornication. syn. veidauci, a more formal, proper word.",parse_gatty_basic,has_syn,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yago-na,"n. physical body of human or animal, hull of a boat. o ira na yago vulavula the (many) white people. vakaukauwa yago physical fitness.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yago-ni-mate,n. corpse. mate dead.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yaka,"n. forest tree to meters, dacrydium nidulum, podocarpaceae, a gymnosperm, branching only at",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,ivakayakavi,"n. evening meal. vakayakavi v. to have dinner. formerly this meal was the second of the day, eaten just before sunset. there was no formal lunch, only occasional snacks in the middle of the day. breakfast (katalau) was usually eaten at home only after several hours of early morning work in the food garden. it is now more common to have three meals a day, following the european custom. yaki, yakia v. to beat up, give a hiding, a brutal beating and kicking. this may be done by several men on a single victim. syn. buturaka .",parse_gatty_basic,has_syn,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yakiyaki,"n. a kind of fijian sweet pudding (vakalolo) usually made of grilled breadfruit, sometimes with taro or cassava, with sweet, uncooked coconut cream (lolodroka), not caremelised coconut cream (lolo buta).",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,iyaku,"n. handful. yaku, yakuta, yakulaka (or) yakuraka v. to pick out something with the fingers, usually food such as a piece of fish or pudding, something soft.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yaku-surasura,"v. to be sloppily done, as of some work, clothes worn, package wrapped, dance exhibition (meke). yala, yalana v. to limit, to stop short, as of a road that ends abruptly, or of a meeting with limited time. na iyalayalani n. the limitation. ka ni yalani n. contraceptive. na itutu me yala ga vei au. the (chiefly)",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,title,ends with me. (such a statement was made by ma’afu saying the the title of tui lau would be,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,terminated,"after his death. colonial authorities, however, revived the title for ratu sukuna and it was continued by ratu kamisese mara.)",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yala-na,"n. limit, extend to, end (of some physical thing). tawa yalani limitless; iyalayala boundary limit, border. yala, yalaca . v. to extend to (some point of time or physically, to some place), to end in the sense of",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,not extending further,"(than some boundary). iyalayala n. boundary. yala, yalaca . v. to bring fire from one place to another with a burning brand, or to re-arrange burning logs in a fire to burn better, burn longer.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yala-taka,"v. to promise, to set a limit. veiyalayalati mutually promised, agreed, contracted. na",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,veiyalayalati,"the covenant (bib.). na veiyalayalati vou the new testament. veiyalayalati n. committment, contract. ivola ni veiyalayalati n. written contract.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yalarua-taka,v. to divide in two parts. yala-limataka divide in five parts.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yalava,"n. locally owned exclusive fishing grounds, many of them registered formally with the native land trust board. syn. qoliqoli.",parse_gatty_basic,has_syn,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,iyalayala,"n. boundary, limit, border. see yala, yalaca.",parse_gatty_basic,has_see,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yalewa,"n. woman. dabe vakayalewa to sit like a woman, with both legs to one side. gone yalewa girl.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,dau yalewa,"womaniser, ""girl chaser"". mata yalewa man who always has eyes for the women. lewa!",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,common form of,"address used by men to a woman who is not higher in the social hierarchy than they are. lasa vakayalewa (of a woman) lesbian. yalewa saumi n. prostitute (very formal expression, little used.) vakasalewalewa n ., adj . male homosexual, effeminate man.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yalewa,"ninini n . lit. ""trembling woman "", an attractive wild plant, lycopodium cernuum, fairly common, used as body decoration at dances, or in flower arrangements.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yali,"adj . absent, away, missing, lost, and by extension, dead. sa yali ko koya he/she is gone, absent; sa",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yali,"it's not here, it's lost, gone. sa yali makawa. it (or he/she) has been gone, missing, a long time. syn. (west) reva . (rewa) leca.",parse_gatty_basic,has_syn,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yali sa,"v. to walk here and there, wander about, pointlessly, doing nothing.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,vakayalia,"v. to spend (or waste) money, time, or to lose (anything). vakayalia na ilavo spend money, lose money or fail to keep track of it. vakayalia na nomu gauna (anglicism) to waste your time. yalo n. spirit, mind, emotion or temperament, soul, ghost. yalo tabu holy ghost. yalo bula spirit of the dead. na bula vakayalo the spiritual life. yalo vinaka please, if you please (as an expression that",parse_gatty_basic,has_anglicism,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,stands,"alone, preceding a formal request). kaci yalo a mental illness when a person is not conscious of what he/she does or says.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,vakayalo,". adj . capable of reason, said of a child mature enough to be responsible. . (church) adj . spiritual.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yalo-,"a prefix in word combinations, describing a person ’s temperament (indicated by the second part of",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,veiyaloni,"of the same mind, in agreement.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yalo bula,". n. “party person”, always interested in music, parties, opposite sex . . n. modern term for a “goon squad”, a group of ruffians who try to intimidate an outspoken deviant. yalo, yalova v. to beckon (to someone), to wave (the hand), this is normally a hand motion, or hand and",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,arm,"motion, with the palm facing down, not up, as is european custom. it would be rude to beckon",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yaloka,"n. egg. formerly many fijians did not eat birds’ eggs, considering them disgusting, like saliva,",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,they,"would say, though some would eat cooked turtle eggs. yaloka ni gata type of solanum plant. (""snake's eggs""). yaloka ni mata-na eyeball(s). yaloka ni vonu lit. turtle eggs, fig. fried balls of leavened flour dough, often eaten sopped in tea as a breakfast. vakalutu yaloka to lay eggs.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yaloka ni mata-na,n. eyeball. dakudaku ni mata eyelid.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yalolailai,"adj . timid, lacking courage.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yalomatua,"adj . reasonable, sensible, humble, respectful.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yaloqaqa,"adj . brave, courageous.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yalo tabu,"n. holy spirit, holy ghost.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yalototolo,adj . quick to anger.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yalovinaka,"if you please, in good spirit. this is essentially a rather formal request to be of “good mind”. as a single word it usually precedes a formal request.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yalowai,"adj . immature, lacking self-discipline and willpower, irresponsible.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,iyaloyalo,"n. (anglicism) cinema, movies. properly, fully , the expression is iyaloyalo yavala . retio",parse_gatty_basic,has_anglicism,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yaloyalo,television. sara iyaloyalo to go to the movies.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yaloyaloturaga,n. pupil (of the animal or human eye).,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,iyaloyalo yavala,"n. (anglicism) moving pictures, movies.",parse_gatty_basic,has_anglicism,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yaloyalo,"v. to wave (the hand, in greeting, farewell, etc.). yaloyalo vei koya . wave to him/her.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yalu,"n. a common, wild, leafy-vine epiphyte that grows on trees, dumb cane, toga plant, epipremnum pinnatum, araceae, used by europeans as a decorative plant in fiji and elsewhere. the sap is poisonous and even small quantities have a numbing effect on the skin. (more is seriously dangerous.) a pet parrot died from pecking at the leaves next to its cage. yalu dina var. with very large leaves, the",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,inside,"fibre of stem called wa me, twine for weaving baskets (sova). yalu tagane var. with entire leaves, yalu yalewa var. with leaves having holes.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yalu,"(archaic) n. ancient var. of yaqona, much prized for ceremonial presentations. the root is very large and grows horizontally in the ground, making it easy to harvest. yalu, yaluma v. to reach out the arm to grab, grasp (something). yaluyalu-lala v. to reach out to take, but fail, empty-handed. lala empty . yaluma . n., v . grief, to grieve, anguish, in agony, mental or physical. yaluma . v. (archaic) to retrieve, take, pass over to someone. usually heard as yaluma mai get for me, retrieve for me. yamaraka . v. to smash, knock down, as of a tree in a gale, a house in a hurricane. yamaraka . v. to beat up, give a beating to someone. syn. buturaka.",parse_gatty_basic,has_syn,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yamata,"n. military scout sent ahead to check the situation, spy (wartime). yamata vuni secret spy, an anglicism sometimes seen in translated novels.",parse_gatty_basic,has_anglicism,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yame-na,. n. tongue. yameleka n. tonsils. dara yame or salayame v. to stick out the tongue. yame ni,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,buka,"n. flame, or “tongue” of fire. idiom: yame-sa ""sweet-talk "", liar. yame-na . n. blade (knife, razor, axe). yameyame . v., adj . talkative, voluble, glib , liar, smart and rapid talker. yameyame . n. flames. na yameyame ni buka the flames from the fire. yameca . v. to light up something, with light from a lamp, or flame from fire. yameca . v. to deceive with clever, ingratiating words.",parse_gatty_basic,has_idiom,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yamekemeke,"v. to be very unsettled in manner and feelings. yamo . v. to go about at night, feeling one ’s way in the dark. yamo . v. to fight at night in the dark. yamoraka beat up people under cover of darkness. fij ians would often attack from a concealed position, using the element of surprise. yamo, yamoca, yamoraka v. to stroke with the hand, to massage with the hand, to grope for something with the hand. by extension, to “feel” a sexual partner.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yamosimosi,"v. to toss and turn, as in unsettled sleep.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,vakayayamo,v. to use one ’s hand(s) to find one’s way around.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yamotu,"n. small patch of submerged reef separate from the main reef. motu is an ancient polynesian word for “island”. idiom: sa vakaua ga na yamotu. said of a powerful person with great strength or great appetite. lit. the reef-patch has waves. yana, yanaka v. to wash off, clean off, especially shellfish, swilled about in water to separate them and remove sand or dirt. yanaka v. to grope around with the hand, feeling for something, perhaps furtively. see yamo, yamoca. yanaraka v. to scatter around as in flapping out a mat to remove crumbs, or dust. also as in spreading out",parse_gatty_basic,has_idiom;has_see,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,chunks,of yaqona drying out in the sun. yanaraka na lewe ni yaqona ena vata. to spread out the pieces of kava on the drying-platform.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yani,"away (from the speaker, following a verb). lako yani go away (from where the speaker is located).",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,the opposite of mai,(in the direction of the speaker).,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yanuca,"n. small island, now used only as a place-name for small islands, such as the tiny island where the shangri-la fij ian resort is located at the nadroga coast of southwestern viti levu.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yanuyanu,"n. small island (not normally used for large islands like viti levu). yanu is an ancient protopolynesian word for “small island”. occasionally yanuyanu might appear as the name of an island. there is one such just offshore of lomaloma, vanua balavu island. yaqa, yaqava v. to sneak along crouching, usually to attack. fijians are expert at such attack s, excellent as jungle fighters, exemplified when they were fighting communists in malaysia.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yaqona,"n. cultivated shrub, piper methysticum, piperaceae, aboriginal introduction from vanuatu (the",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,centre,"of its natural gene pool), used as a ceremonial and social beverage. the polynesian name of",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yaqona is kava,"(or various versions of kava, such as ava, or awa.) and kava is the usual english word, more informally, grog. speaking in high ceremony, fijians may refer to it as na wai ni vanua.",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,small-island fijians,"sun-dry the chopped-up plant-parts before use. fiji highlanders, like the people of vanuatu, traditionally use the fresh green plant, uncured, which is a much more potent intoxicant but a",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,much,smoother drink with fewer hangover effects when used as the highlanders use it. fij i,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,highlanders,make a much less condensed mixture to drink as compared to the vanuatu people where the beverage is prepared viscous and extremely concentrated.,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,yaqona is,a mild narcotic and diuretic that relaxes the muscles and the mind and allays thirst. (for,parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,drinking,"inhibits or impairs movement such as walking, making it uncoordinated. only extreme,",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,continued consumption leads to,"addiction and results in dry, scaly discoloured skin and bleary eyes as",parse_gatty_basic,,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,fj_to_en,well,"as disaffected behavious. under normal consumption, the mind remains clear and a pleasant",parse_gatty_basic,,,Fijian-English_Dictionary.txt
