domain,subdomain,source_id,book,chapter,verse,source_lang,target_lang,direction,source_text,target_text
bible,genesis,bible|genesis|042|017,genesis,42,17,en,fj,en->fj,and he put them all together into ward three days.,sa biuti iratou kece ki vale ni veivesu me tolu na siga.
bible,genesis,bible|genesis|042|018,genesis,42,18,en,fj,en->fj,"and joseph said unto them the third day, this do, and live; for i fear god:","sa tukuna vei iratou o joseva e nai katolu ni siga, ""dou cakava oqo, mo dou bula, ni'u sa rerevaka na kalou:"
bible,genesis,bible|genesis|042|019,genesis,42,19,en,fj,en->fj,"if ye be true men, let one of your brethren be bound in the house of your prison: go ye, carry corn for the famine of your houses:","""kevaka dou sa tamata dina, me dua vei kemudou me vesu tiko, dou lako ka kauta na kakana ni sa levu na dausiga ena nomudou vanua."
bible,genesis,bible|genesis|042|020,genesis,42,20,en,fj,en->fj,"but bring your youngest brother unto me; so shall your words be verified, and ye shall not die. and they did so.","""me kau mai na tacimudou gone duadua vei au: me vakadinadinataki kina na nomudou vosa, dou na sega ni mate kina. "" e ratou sa cakava vakakina."
bible,genesis,bible|genesis|042|021,genesis,42,21,en,fj,en->fj,"and they said one to another, we are verily guilty concerning our brother, in that we saw the anguish of his soul, when he besought us, and we would not hear; therefore is this distress come upon us.","e ratou sa veitukunayaka, ""e datou sa cala dina ena vuku i tacidatou, ni datou sa raica na via bula ena yalona, ni sa vakamasuti kedatou, e datou sa sega ga ni via rogoci koya; o koya oqo sa lakovi kedatou mai kina na veilecayaki levu oqo. """
bible,genesis,bible|genesis|042|022,genesis,42,22,en,fj,en->fj,"and reuben answered them, saying, spake i not unto you, saying, do not sin against the child; and ye would not hear? therefore, behold, also his blood is required.","sa sauma yani vei iratou o rupeni ka vaka: ""e sega beka ni'u a tukuna vei kemudou, 'mo dou kua ni valavala ca ena vuku ni gone; ' ia, dou sa sega ni via vakarorogo? ia, oqo na nona dra sa tarogi mai vei kedatou. """
bible,genesis,bible|genesis|042|023,genesis,42,23,en,fj,en->fj,and they knew not that joseph understood them; for he spake unto them by an interpreter.,e ratou sega ni kila ni sa kila o joseva na veika oqo “ni sa vosa tikoga vei iratou mai vua na dau vakavakadewa.
bible,genesis,bible|genesis|042|024,genesis,42,24,en,fj,en->fj,"and he turned himself about from them, and wept; and returned to them again, and communed with them, and took from them simeon, and bound him before their eyes.",sa vuki tani mai vei iratou ka tagi. sa qai dau lesu tale mai vei iratou ka vosa tale vei iratou. sa tauri simione mai ka vesuki koya e matadratou.
bible,genesis,bible|genesis|042|025,genesis,42,25,en,fj,en->fj,"then joseph commanded to fill their sacks with corn, and to restore every man's money into his sack, and to give them provision for the way: and thus did he unto them.","sa solia nai vakaro o joseva me vakatawani kece na nodra dui taga ena sila, me vakalesui tale na nodra i lavo ki na nodra dui taga, me soli talega na kedra i vaqa, e nai lakolako lesu. sa vakayacori me vakakina."
bible,genesis,bible|genesis|042|026,genesis,42,26,en,fj,en->fj,"and they laded their asses with the corn, and departed thence.",era sa vakavodoka na nodra dui asa ena sila ka lako yani mai kea.
bible,genesis,bible|genesis|042|027,genesis,42,27,en,fj,en->fj,"and as one of them opened his sack to give his ass provender in the inn, he espied his money; for, behold, it was in his sack's mouth.","ia, sa dua vei ira, sa dolava na nona taga me vakania na nona asa ena sila ena nodra mai cegu tiko, sa raica nai lavo ena gusu ni nona taga."
bible,genesis,bible|genesis|042|028,genesis,42,28,en,fj,en->fj,"and he said unto his brethren, my money is restored; and, lo, it is even in my sack: and their heart failed them, and they were afraid, saying one to another, what is this that god hath done unto us?","sa tukuna sara yani vei ira na tacina, ""na noqu i lavo sa vakasukai tale mai vei au, sa tu oqo ena noqu taga! "" era sa rere vakalevu ka veitukuniyaka, ""na cava sa cakava vei keda oqo na kalou? """
bible,genesis,bible|genesis|042|029,genesis,42,29,en,fj,en->fj,"and they came unto jacob their father unto the land of canaan, and told him all that befell unto them; saying,","era sa lako vei tamadra o jekope, ena vanua o kenani ka tukuna vua na veika sa yaco ka vaka:"
bible,genesis,bible|genesis|042|030,genesis,42,30,en,fj,en->fj,"the man, who is the lord of the land, spake roughly to us, and took us for spies of the country.","""na nodra turaga ena vanua, sa vosa vakaukauwa vei keitou, ka tukuna ni keitou sa lako yani me raica lo na vanua."
bible,genesis,bible|genesis|042|031,genesis,42,31,en,fj,en->fj,"and we said unto him, we are true men; we are no spies:","""keitou sa tukuna vua, 'ni keitou sa vosa dina ka sega ni yamata vuni."
bible,genesis,bible|genesis|042|032,genesis,42,32,en,fj,en->fj,"we be twelve brethren, sons of our father; one is not, and the youngest is this day with our father in the land of canaan.","'keitou sa lewe tinikarua ka dua ga na tamai keitou, e dua sa oti yani kei koya e gone duadua sa tiko vata kei tamai keitou ena siga oqo, ena vanua o kenani. '"
bible,genesis,bible|genesis|042|033,genesis,42,33,en,fj,en->fj,"and the man, the lord of the country, said unto us, hereby shall i know that ye are true men; leave one of your brethren here with me, and take food for the famine of your households, and be gone:","""na turaga ni vanua sa tukuna vei keitou, 'ena ka oqo au na kila kina ni dou sa dina, me biu tiko mai e ke e dua vei kemudou, dou kauta yani na kakana ni dausiga me kedra na nomudou vuvale, ka lako."
bible,genesis,bible|genesis|042|034,genesis,42,34,en,fj,en->fj,"and bring your youngest brother unto me: then shall i know that ye are no spies, but that ye are true men: so will i deliver you your brother, and ye shall traffick in the land.","'dou kauta lesu mai na tacimudou gone duadua vei au, me'u kila dina kina ni dou sa sega ni yamata vuni, ka sa tukuna na ka dina. au na qai soli tacimudou yani ka veivoli talega ena vanua. '"""
bible,genesis,bible|genesis|042|035,genesis,42,35,en,fj,en->fj,"and it came to pass as they emptied their sacks, that, behold, every man's bundle of money was in his sack: and when both they and their father saw the bundles of money, they were afraid.","sa yaco, ni ratou sa sova yani na nodratou dui taga “era sa dui kurabui ni sa tu na nodra dui taga i lavo ena nodra taga ni sila yadudua. ni ra sa raica nai lavo kei tamadra talega, era sa sa rere vakalevu."
bible,genesis,bible|genesis|042|036,genesis,42,36,en,fj,en->fj,"and jacob their father said unto them, me have ye bereaved of my children: joseph is not, and simeon is not, and ye will take benjamin away: all these things are against me.","sa tukuna vei ira o jekope, ""dou sa vakayalolailaitaki au ena vuku ni luvequ. sa yali o joseva, sa yali o simione, oqo dou sa via kauti penijamini tani. na veika kece oqo sa veicoqacoqa kei au. """
bible,genesis,bible|genesis|042|037,genesis,42,37,en,fj,en->fj,"and reuben spake unto his father, saying, slay my two sons, if i bring him not to thee: deliver him into my hand, and i will bring him to thee again.","sa vosa o rupeni vei tamana ka tukuna, ""vakamatei rau na luvequ tagane kevaka au sega ni kauti koya lesu tale mai vei iko; biuti koya e ligaqu “au na kauti koya lesu tale mai vei iko. """
bible,genesis,bible|genesis|042|038,genesis,42,38,en,fj,en->fj,"and he said, my son shall not go down with you; for his brother is dead, and he is left alone: if mischief befall him by the way in the which ye go, then shall ye bring down my gray hairs with sorrow to the grave.","sa tukuna mai o jekope, ""na luvequ ena sega ni lako sobu kei kemudou, sa mate oti o tacina, sa vo duadua ga o koya. kevaka ena yacovi koya e dua na ka ena sala dou na lakova, dou na kauta sobu na ulu sika oqo ena rarawa ki nai bulubulu. """
bible,genesis,bible|genesis|043|001,genesis,43,1,en,fj,en->fj,and the famine was sore in the land.,sa ca vakalevu sara na dausiga ena vanua.
bible,genesis,bible|genesis|043|002,genesis,43,2,en,fj,en->fj,"and it came to pass, when they had eaten up the corn which they had brought out of egypt, their father said unto them, go again, buy us a little food.","sa yaco, ni ra sa kania oti na sila sa kau mai ijipita, sa tukuna vei ira o tamadra, ""dou lesu tale ka volia tale mai na kakana. """
bible,genesis,bible|genesis|043|003,genesis,43,3,en,fj,en->fj,"and judah spake unto him, saying, the man did solemnly protest unto us, saying, ye shall not see my face, except your brother be with you.","sa vosa vua o juta, ""raica sa vosa vei keitou na tamata, 'dou kua tale ni raica na mataqu, vakavo ke sa lako mai na tacimudou gone duadua. '"
bible,genesis,bible|genesis|043|004,genesis,43,4,en,fj,en->fj,"if thou wilt send our brother with us, we will go down and buy thee food:","""kevaka o sa vakatala vata kei keitou na taci keitou, keitou na qai lako sobu ka voli kakana."
bible,genesis,bible|genesis|043|005,genesis,43,5,en,fj,en->fj,"but if thou wilt not send him, we will not go down: for the man said unto us, ye shall not see my face, except your brother be with you.","""kevaka e sega, keitou na sega ni lako sobu: ni sa tukuna vei keitou na tamata, dou na sega ni raica na mataqu, vakavo, ke sa lako mai na tacimudou. '"""
bible,genesis,bible|genesis|043|006,genesis,43,6,en,fj,en->fj,"and israel said, wherefore dealt ye so ill with me, as to tell the man whether ye had yet a brother?","sa tukuna o isireli, ""ena cava dou sa cakacaka vakaca kina vei au, ni dou sa tukuna vua na tamata ni se tiko tale e dua na tacimudou? """
bible,genesis,bible|genesis|043|007,genesis,43,7,en,fj,en->fj,"and they said, the man asked us straitly of our state, and of our kindred, saying, is your father yet alive? have ye another brother? and we told him according to the tenor of these words: could we certainly know that he would say, bring your brother down?","e ratou sa tukuna, ""na tamata sa vakatarogi keitou vakalalai kei ira talega na wekai keitou ka vaka: 'e se bula tiko o tamamudou? e dua tale tiko na tacimudou? ' keitou sa sauma vua me vaka na nona taro. keitou sa sega ni kila ni na tukuna mai, 'me kau sobu mai o tacimudou'? """
bible,genesis,bible|genesis|043|008,genesis,43,8,en,fj,en->fj,"and judah said unto israel his father, send the lad with me, and we will arise and go; that we may live, and not die, both we, and thou, and also our little ones.","sa tukuna o juta vei isireli na tamana, ""mo vakatalai koya vata kei au, me keitou lako me da bula kina ka sega ni mate, o iko kei ira na lalai."
bible,genesis,bible|genesis|043|009,genesis,43,9,en,fj,en->fj,"i will be surety for him; of my hand shalt thou require him: if i bring him not unto thee, and set him before thee, then let me bear the blame for ever:","""o au, nai vakadei ni nona lako, mo na tarogi koya mai na ligaqu. kevaka au na sega ni kauti koya lesu mai vei iko ka biuti koya e matamu. me'u qai beitaki kina me sega ni mudu."
bible,genesis,bible|genesis|043|010,genesis,43,10,en,fj,en->fj,"for except we had lingered, surely now we had returned this second time.","""kevaka keitou a sega ni vakaberabera tiko, e dodonu me keitou sa lesu tale mai vakarua oqo. """
bible,genesis,bible|genesis|043|011,genesis,43,11,en,fj,en->fj,"and their father israel said unto them, if it must be so now, do this; take of the best fruits in the land in your vessels, and carry down the man a present, a little balm, and a little honey, spices, and myrrh, nuts, and almonds:","sa qai tukuna vei iratou o isireli na tamadratou, ""kevaka sa dina oqori, dou cakava oqo “dou kauta na vuata vinaka duadua ni vanua ena nomudou taga ka vakacabora vua na tamata, so talega na waiwai boivinaka, vakalailai na oni, na i waki ni kakana, na pinati lalai kei na pinati lelevu."
bible,genesis,bible|genesis|043|012,genesis,43,12,en,fj,en->fj,"and take double money in your hand; and the money that was brought again in the mouth of your sacks, carry it again in your hand; peradventure it was an oversight:","""me vakaruataki nai lavo mo dou kauta me kau lesu nai lavo e kune ena nomudou taga, de a sega ni nakiti."
bible,genesis,bible|genesis|043|013,genesis,43,13,en,fj,en->fj,"take also your brother, and arise, go again unto the man:","""dou kauti tacimudou talega, ka lako yani vua na tamata."
bible,genesis,bible|genesis|043|014,genesis,43,14,en,fj,en->fj,"and god almighty give you mercy before the man, that he may send away your other brother, and benjamin. if i be bereaved of my children, i am bereaved.","""na kalou me vakaraitaka na yalololoma vua na tamata me rawa ni sereki tacimudou kei penijamini, kevaka me'u sa sega ni lomani, sa na vakakina ga! """
bible,genesis,bible|genesis|043|015,genesis,43,15,en,fj,en->fj,"and the men took that present, and they took double money in their hand, and benjamin; and rose up, and went down to egypt, and stood before joseph.",e ratou sa tucake na tamata ka lako yani ki ijipita ka tu ena mata i joseva kei nai yau vakayadua e a vakarautaki.
bible,genesis,bible|genesis|043|016,genesis,43,16,en,fj,en->fj,"and when joseph saw benjamin with them, he said to the ruler of his house, bring these men home, and slay, and make ready; for these men shall dine with me at noon.","o joseva, ni sa raici penijamini vata kei iratou na tacina, sa tukuna vua na nona tamata, ""kauti iratou oqo ki noqu vale. vakamatea e dua na manumanu ka vakarautaka rawa, o ira oqo era na kana vata kei au ena siga levu. """
bible,genesis,bible|genesis|043|017,genesis,43,17,en,fj,en->fj,and the man did as joseph bade; and the man brought the men into joseph's house.,era sa cakava na tamata me vaka sa vakarota o joseva. e ratou sa kau sara kina vale nei joseva.
bible,genesis,bible|genesis|043|018,genesis,43,18,en,fj,en->fj,"and the men were afraid, because they were brought into joseph's house; and they said, because of the money that was returned in our sacks at the first time are we brought in; that he may seek occasion against us, and fall upon us, and take us for bondmen, and our asses.","era sa rere na tamata ni ra sa kau sara ki na vale nei joseva, e ratou sa tukuna, ""oqo sa baleta nai lavo sa tiko ena nodatou taga sila ena i matai ni lako mai, oqo sa vakasaqara e dua na ka, me rawa ni beitaki kedatou kina ka me qai tauri kedatou me nona bobula. """
bible,genesis,bible|genesis|043|019,genesis,43,19,en,fj,en->fj,"and they came near to the steward of joseph's house, and they communed with him at the door of the house,","ni ratou sa toso voleka yani vua na dauveiqaravi ni vale nei joseva, era sa veivosaki sara ena mata ni katuba,"
bible,genesis,bible|genesis|043|020,genesis,43,20,en,fj,en->fj,"and said, o sir, we came indeed down at the first time to buy food:","ka tukuna, ""io, saka, keimami a lako mai ena i matai ni gauna me voli kakana;"
bible,genesis,bible|genesis|043|021,genesis,43,21,en,fj,en->fj,"and it came to pass, when we came to the inn, that we opened our sacks, and, behold, every man's money was in the mouth of his sack, our money in full weight: and we have brought it again in our hand.","""sa yaco ni keimami sa lesu tale, keimami sa kunea na i lavo ena gusu ni neimami taga. nai lavo o ya, keimami sa kauta lesu tale tiko mai oqo e ligai keimami."
bible,genesis,bible|genesis|043|022,genesis,43,22,en,fj,en->fj,and other money have we brought down in our hands to buy food: we cannot tell who put our money in our sacks.,"""keimami sa kauta tale tikoga mai eso na i lavo me voli kakana kina “keimami sa sega ga ni kila se o cei e biuta nai lavo ena neimami taga. """
bible,genesis,bible|genesis|043|023,genesis,43,23,en,fj,en->fj,"and he said, peace be to you, fear not: your god, and the god of your father, hath given you treasure in your sacks: i had your money. and he brought simeon out unto them.","ia, sa tukuna mai, ""mo dou vakacegu ka kua ni rere, na nomudou kalou kei na kalou ni tamamudou sa solia nai yau ka biuta ena nomudou taga, sa tu vei au na nomudou i lavo. "" sa sereki simione lesu vei iratou."
bible,genesis,bible|genesis|043|024,genesis,43,24,en,fj,en->fj,"and the man brought the men into joseph's house, and gave them water, and they washed their feet; and he gave their asses provender.","na dauveiqaravi sa kauti iratou mai ki vale, solia na wai me ratou vuluvulu kina kei na yavadratou talega ka solia na ka me ra kania na asa."
bible,genesis,bible|genesis|043|025,genesis,43,25,en,fj,en->fj,and they made ready the present against joseph came at noon: for they heard that they should eat bread there.,"era sa vakarautaka sara nai solisoli, ni na basika mai o joseva ena siga levu “ni ra sa rogoca ni na mai kana madrai e kea."
bible,genesis,bible|genesis|043|026,genesis,43,26,en,fj,en->fj,"and when joseph came home, they brought him the present which was in their hand into the house, and bowed themselves to him to the earth.","ni sa lako mai i vale o joseva, era sa kauta mai nai solisoli loloma ena ligadra ki vale, ka era sa cuva sobu vua ki na qele."
bible,genesis,bible|genesis|043|027,genesis,43,27,en,fj,en->fj,"and he asked them of their welfare, and said, is your father well, the old man of whom ye spake? is he yet alive?","sa tarogi ira sara me baleta na nodra bula vinaka ka vaka: ""e vinaka tiko beka o tamamudou, na qase dou a tukuna tiko? e se bula tiko o koya? """
bible,genesis,bible|genesis|043|028,genesis,43,28,en,fj,en->fj,"and they answered, thy servant our father is in good health, he is yet alive. and they bowed down their heads, and made obeisance.","e ratou sa sauma mai, ""na nomuni tamata na tamai keitou e se bula vinaka tiko ka bulabula talega. "" era sa cuva sobu ka vakarokoroko."
bible,genesis,bible|genesis|043|029,genesis,43,29,en,fj,en->fj,"and he lifted up his eyes, and saw his brother benjamin, his mother's son, and said, is this your younger brother, of whom ye spake unto me? and he said, god be gracious unto thee, my son.","sa rai cake ka raici penijamini, na luvei tinana ka taroga, ""oqo beka na tacimudou gone dou a tukuna vei au? "" sa tukuna tale, ""me yalololoma vei iko na kalou na luvequ. """
bible,genesis,bible|genesis|043|030,genesis,43,30,en,fj,en->fj,"and joseph made haste; for his bowels did yearn upon his brother: and he sought where to weep; and he entered into his chamber, and wept there.","sa luluvu na yalona ena vukui tacina, sa lako tani yani vakatotolo ka tagi e na nona rumu."
bible,genesis,bible|genesis|043|031,genesis,43,31,en,fj,en->fj,"and he washed his face, and went out, and refrained himself, and said, set on bread.","sa tavoya na matana ka lako tale mai, sa tauri koya vinaka ka tukuna, ""me soli yani na madrai. """
bible,genesis,bible|genesis|043|032,genesis,43,32,en,fj,en->fj,"and they set on for him by himself, and for them by themselves, and for the egyptians, which did eat with him, by themselves: because the egyptians might not eat bread with the hebrews; for that is an abomination unto the egyptians.","sa vakarautaki ga na teveli taudua nei joseva, na tikina ga me ra kana kina na tacina, na nodra tikina na ijipita era veiqaravi “ni o ira na ijipita era sega ni rawa ni kana vata kei ira na iperiu, ni oqo na ka toro sobu vei ira na kai ijipita."
bible,genesis,bible|genesis|043|033,genesis,43,33,en,fj,en->fj,"and they sat before him, the firstborn according to his birthright, and the youngest according to his youth: and the men marvelled one at another.","era dabe tuvai e matai joseva, mai vei koya e qaseduadua ki vei koya sara e gone duadua. e ratou sa veiraici mada ga ena kidroa na veitacini."
bible,genesis,bible|genesis|043|034,genesis,43,34,en,fj,en->fj,"and he took and sent messes unto them from before him: but benjamin's mess was five times so much as any of theirs. and they drank, and were merry with him.","sa kauta yani o koya na veiqaravi vei ira, mai matana. sa vakalimataki na ka vei penijamini. era sa gunu ka marau vata tiko kei joseva."
bible,genesis,bible|genesis|044|001,genesis,44,1,en,fj,en->fj,"and he commanded the steward of his house, saying, fill the men's sacks with food, as much as they can carry, and put every man's money in his sack's mouth.","sa vakaroti ira na veiqaravi ena nona vale ka tukuna, ""vakatawana na kakana ena nodra taga na tamata, na kena levu ga e rawa ni ra kauta, me biu tale na nodra i lavo ena gusu ni nodra taga."
bible,genesis,bible|genesis|044|002,genesis,44,2,en,fj,en->fj,"and put my cup, the silver cup, in the sack's mouth of the youngest, and his corn money. and he did according to the word that joseph had spoken.","""me biu na noqu bilo siliva ena gusu ni nona taga o koya e gone duadua kei na nona i lavo talega ni sila. "" sa caka me vaka na vosa sa tukuna o joseva."
bible,genesis,bible|genesis|044|003,genesis,44,3,en,fj,en->fj,"as soon as the morning was light, the men were sent away, they and their asses.","ni sa kida na mataka, era sa vakatalai yani na tamata kei na nodra asa."
bible,genesis,bible|genesis|044|004,genesis,44,4,en,fj,en->fj,"and when they were gone out of the city, and not yet far off, joseph said unto his steward, up, follow after the men; and when thou dost overtake them, say unto them, wherefore have ye rewarded evil for good?","ni ra sa lako tani yani mai na koro, ka e se bera sara na nodra lako yani vakayawa, sa tukuna o joseva vua na dauveiqaravi ""tu cake, cici muri ira na tamata, ni o sa toboki ira, tukuna vaka oqo, 'na cava dou sa caka ca kina ena vuku ni vinaka?"
bible,genesis,bible|genesis|044|005,genesis,44,5,en,fj,en->fj,"is not this it in which my lord drinketh, and whereby indeed he divineth? ye have done evil in so doing.","'sa sega beka ni oqo na nona ka ni gunu na noqu turaga “oqo talega sa dau caka i sausau kina o koya, dou sa caka ca sara ena vuku ni ka oqo. '"""
bible,genesis,bible|genesis|044|006,genesis,44,6,en,fj,en->fj,"and he overtook them, and he spake unto them these same words.",sa toboki ira sara ka cavuta na veivosa oqori.
bible,genesis,bible|genesis|044|007,genesis,44,7,en,fj,en->fj,"and they said unto him, wherefore saith my lord these words? god forbid that thy servants should do according to this thing:","era sa tukuna vua, ""na cava na vuna sa cavuta kina na vosa oqori na noqu turaga? me kua sara vei keimami na nomuni tamata na cakava na veika oqori."
bible,genesis,bible|genesis|044|008,genesis,44,8,en,fj,en->fj,"behold, the money, which we found in our sacks' mouths, we brought again unto thee out of the land of canaan: how then should we steal out of thy lord's house silver or gold?","""raica keimami sa kauta lesu tale mai, mai na vanua o kenani nai lavo sa kune ena neimami taga, kila rawa vakacava me keimami butakoca na siliva se koula mai na vale ni neimami turaga?"
bible,genesis,bible|genesis|044|009,genesis,44,9,en,fj,en->fj,"with whomsoever of thy servants it be found, both let him die, and we also will be my lord's bondmen.","""vei koya ena kune vua, me na vakamatei, ka keimami na wili me nona bobula na noqu turaga. """
bible,genesis,bible|genesis|044|010,genesis,44,10,en,fj,en->fj,"and he said, now also let it be according unto your words: he with whom it is found shall be my servant; and ye shall be blameless.","sa tukuna na tamata, ""sa na yaco me vaka na nomudou vosa, o koya sa na kune vua, ena noqu bobula, o kemudou dou na sega ni beitaki. """
bible,genesis,bible|genesis|044|011,genesis,44,11,en,fj,en->fj,"then they speedily took down every man his sack to the ground, and opened every man his sack.","era sa vakatotolo sara ka biuta kece ki ra na nodra dui usausa, ka dolava na nodra dui taga."
bible,genesis,bible|genesis|044|012,genesis,44,12,en,fj,en->fj,"and he searched, and began at the eldest, and left at the youngest: and the cup was found in benjamin's sack.",sa tekivu mai vua sa qase ki vua sara sa gone: na bilo sa kune ena taga nei penijamini.
bible,genesis,bible|genesis|044|013,genesis,44,13,en,fj,en->fj,"then they rent their clothes, and laded every man his ass, and returned to the city.","era sa basuraka na nodra i sulu, ka era sa vakavodoka tale na nodra dui asa ka lesu ki na koro."
bible,genesis,bible|genesis|044|014,genesis,44,14,en,fj,en->fj,and judah and his brethren came to joseph's house; for he was yet there: and they fell before him on the ground.,"o juta kei ira na tacina, era sa lako mai ki na vale nei joseva, (ni se tiko ga e vale) era sa cuva vua ki na qele."
bible,genesis,bible|genesis|044|015,genesis,44,15,en,fj,en->fj,"and joseph said unto them, what deed is this that ye have done? wot ye not that such a man as i can certainly divine?","sa tukuna vei ira o joseva. ""na cava dou sa cakava oqo? dou sa sega beka ni kila ni tamata vakataki au, sa dau caka i sausau? """
bible,genesis,bible|genesis|044|016,genesis,44,16,en,fj,en->fj,"and judah said, what shall we say unto my lord? what shall we speak? or how shall we clear ourselves? god hath found out the iniquity of thy servants: behold, we are my lord's servants, both we, and he also with whom the cup is found.","sa tukuna yani o juta, ""na cava me keitou tukuna vua na neitou turaga? na vosa cava? se me keitou vakagalalataki keitou vakacava? na kalou sa raica na neitou cala, sai keitou oqo “keitou sa nona bobula na noqu turaga, oi keitou kei koya talega sa kune vua na bilo nei koya na noqu turaga. """
bible,genesis,bible|genesis|044|017,genesis,44,17,en,fj,en->fj,"and he said, god forbid that i should do so: but the man in whose hand the cup is found, he shall be my servant; and as for you, get you up in peace unto your father.","sa tukuna mai o joseva: ""me kua sara vei au oqori, me'u cakava na ka vaka oqori, o koya ga sa kune vua na bilo, ena noqu bobula “vei kemudou, dou lako ena vakacegu vei tamamudou. """
bible,genesis,bible|genesis|044|018,genesis,44,18,en,fj,en->fj,"then judah came near unto him, and said, oh my lord, let thy servant, i pray thee, speak a word in my lord's ears, and let not thine anger burn against thy servant: for thou art even as pharaoh.","sa toso voleka o juta vei joseva ka tukuna, ""noqu turaga, me'u vosa mada ka mo ni vakarorogo, me kua ni katakata na nomuni cudru vua na nomuni tamata; ni kemuni sa vakataki fero ga."
bible,genesis,bible|genesis|044|019,genesis,44,19,en,fj,en->fj,"my lord asked his servants, saying, have ye a father, or a brother?","""na noqu turaga sa taroga na nomuni tamata ka vaka, 'edua tiko na tamamudou, e dua tiko na tacimudou? '"
bible,genesis,bible|genesis|044|020,genesis,44,20,en,fj,en->fj,"and we said unto my lord, we have a father, an old man, and a child of his old age, a little one; and his brother is dead, and he alone is left of his mother, and his father loveth him.","""keitou sa sauma vua na turaga, 'sa tiko na tamai keitou ka sa qase sara, sa tiko talega na taci keitou, e luvei tamai keitou ni sa qase sara, e gone sara, sa mate o tacina, o koya ga na luvei tinana ka sa rui lomani koya vakalevu o tamana. '"
bible,genesis,bible|genesis|044|021,genesis,44,21,en,fj,en->fj,"and thou saidst unto thy servants, bring him down unto me, that i may set mine eyes upon him.","""o ni sa tukuna vei ira na nomuni tamata, 'me kau sobu mai me raici koya na matamuni. '"
bible,genesis,bible|genesis|044|022,genesis,44,22,en,fj,en->fj,"and we said unto my lord, the lad cannot leave his father: for if he should leave his father, his father would die.","""keimami sa tukuna vua na neimami turaga, 'na gone sa sega ni rawa ni biuti tamana, ena mate o tamana kevaka sa biuti koya na gone. '"
bible,genesis,bible|genesis|044|023,genesis,44,23,en,fj,en->fj,"and thou saidst unto thy servants, except your youngest brother come down with you, ye shall see my face no more.","""o ni sa tukuna vei ira na nomuni tamata, 'kevaka sa sega ni lako mai na gone, keimami na sega ni raici kemuni. '"
bible,genesis,bible|genesis|044|024,genesis,44,24,en,fj,en->fj,"and it came to pass when we came up unto thy servant my father, we told him the words of my lord.","""ni keimami sa lako vei tamai keimami, keimami sa tukuna vua na vosa nei koya na neimami turaga."
bible,genesis,bible|genesis|044|025,genesis,44,25,en,fj,en->fj,"and our father said, go again, and buy us a little food.","""sa tukuna o tamai keimami, 'me keimami mai volia tale mada vakalailai na kakana. '"
bible,genesis,bible|genesis|044|026,genesis,44,26,en,fj,en->fj,"and we said, we cannot go down: if our youngest brother be with us, then will we go down: for we may not see the man's face, except our youngest brother be with us.","""keimami sa tukuna, 'keimami na sega ni lako na sobu, vakavo kevaka sa lako vata kei keimami na gone. '"
bible,genesis,bible|genesis|044|027,genesis,44,27,en,fj,en->fj,"and thy servant my father said unto us, ye know that my wife bare me two sons:","""na tamadra na nomuni tamata sa tukuna, 'dou sa kila, na watiqu sa vakasucuma vei au e rua na luvequ tagane;"
bible,genesis,bible|genesis|044|028,genesis,44,28,en,fj,en->fj,"and the one went out from me, and i said, surely he is torn in pieces; and i saw him not since:","'o koya sa lako tani mai vei au, ""sa dina sara, sa basubasuki vakalalai""“au sa sega ni raici koya tale mai na siga o ya."
bible,genesis,bible|genesis|044|029,genesis,44,29,en,fj,en->fj,"and if ye take this also from me, and mischief befall him, ye shall bring down my gray hairs with sorrow to the grave.","'kevaka dou sa kauti koya tale oqo, ka yacovi koya na leqa, dou sa kauta sobu na ulu sika oqo ki nai bulubulu. '"
bible,genesis,bible|genesis|044|030,genesis,44,30,en,fj,en->fj,"now therefore when i come to thy servant my father, and the lad be not with us; seeing that his life is bound up in the lad's life;","""o koya oqo, ni'u na lako vua na nomuni tamata na tamaqu, ka sa sega ni tiko vata kei keitou na gone, na nona bula sa vesuki vata tiko kei na nona bula na gone,"
bible,genesis,bible|genesis|044|031,genesis,44,31,en,fj,en->fj,"it shall come to pass, when he seeth that the lad is not with us, that he will die: and thy servants shall bring down the gray hairs of thy servant our father with sorrow to the grave.","""ena yaco ni sa raica sa sega vei keitou na gone, ena mate o koya. o keitou sa na beitaki ni kauta sobu ki nai bulubulu ena rarawa na ulu sika “na tamai keitou."
bible,genesis,bible|genesis|044|032,genesis,44,32,en,fj,en->fj,"for thy servant became surety for the lad unto my father, saying, if i bring him not unto thee, then i shall bear the blame to my father for ever.","""o au, na nomuni tamata, sa yalayala mei vakadei me baleta na gone vei tamana. 'kevaka, au na sega ni kauta lesu mai na gone “sa na noqu na kena bili me sega ni mudu. '"
bible,genesis,bible|genesis|044|033,genesis,44,33,en,fj,en->fj,"now therefore, i pray thee, let thy servant abide instead of the lad a bondman to my lord; and let the lad go up with his brethren.","""o koya oqo, me'u tiko o au na nomuni tamata ka me lako na gone, me'u nona bobula na noqu turaga “me lako ga yani na gone vata kei ira na tacina."
bible,genesis,bible|genesis|044|034,genesis,44,34,en,fj,en->fj,"for how shall i go up to my father, and the lad be not with me? lest peradventure i see the evil that shall come on my father.","""me'u lako rawa vaka-cava vei tamaqu kevaka sa sega na gone, de, au na qai raica na rarawa levu ena lako mai vei tamaqu? """
