domain,direction,source_id,source_text,target_text,semantic_cosine,semantic_flag_low
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007892,velovelo,"n. rowboat, dory. this may be propelled with a pole, or by sculling with one oar, a technique learned from europeans.",0.24653974,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007893,veluvelu,adv. as in duka veluvelu extremely dirty.,0.4443257,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007894,vakata-vevelo,v. to play with sex organs. lauan vakatamemeno.,0.49566892,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007895,veni,"(eng.) van, now sometimes referring to almost any commercial vehicle (but not a bus). small truck s may be called veni. large truck s are called lori (lorry). veno, venoka v. to bore a small hole, as on shells to string a necklace. see qiva. venu, venuka v. to clear one ’s nose of mucus by squeezing with the fingers. fij ians did not use handkerchiefs of any sort. see wadruca.",0.17026713,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007896,vere,"n . trap, literally, but often referring to trickery. idiom: vere vakabau typical bauan trick of deception and treacherous behaviour for which they are infamous.",0.2976107,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007897,veretaka,"v. to deceive, trick, betray (people).",0.35709286,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007898,vereverea,"adj . complicated (any situation, problem), entwined or entangled (rope, cordage). syn. (lau) f ij ia. idiom: lako vaka-vereverea have affair(s) outside of marriage.",0.30139893,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007899,vesa,"n. decorative arm-band or ankle-band of vegetation worn by dancers, or by chiefs on ceremonial occasions. made of barkcloth, the vesa vakavanua is in some places tied ceremonially on the arm of a",0.44870645,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007900,chief,"being installed. for dancers, the vesa is often strung together or woven leaves, often of the ti",0.04020903,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007901,plant cordyline,"sp., discarded after the one-time use. syn. (tonga) vesa. vesa, vesa or vesana v., adj . deliberately to expose to the sun, as in ika vesa fish that has been smoked",0.124294564,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007902,slowly,"over a open fire; can apply to sunbathing, exposure of a person to the sun. sun-dried fish is first salted before drying and has a lighter texture than smoked fish.",0.05152536,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007903,vesi,"n. noble tree-timber of the forest, intsia bijuga, caesalpinaceae, used for large boats, yaqona bowls, war clubs. the wood does not float. it is one of the useful plants with symbolic significance for some",0.21855913,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007904,tribes,especially of eastern fiji. many tongans came to eastern fiji to build boats with this timber.,0.34307763,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007905,they introduced,"the arts of building ocean-going vessels. the tree grows at beach and coastal forests below m. fls white or yellow turning purple, to cm diam., one showy petal, falling easily. pods flat x cm, - seeds, orange, mealy inside. idiom: sa ciri saka na vesi! good night ! said only to a paramount chief of eastern fiji. the implication is that of the chief’s canoe, made of vesi timber, would be drifing off from shore.",0.24008512,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007906,vesi,"wai n. seashore timber tree, milleta pinnata, fabaceae (formerly pongamia pinnata, papilionaceae),",0.1850524,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007907,from malesia east to,"samoa, superficially similar to the vesi intsia bijuga, though unrelated. vesi wai is a very dense wood. pink fls, cm diam., pods in clusters, peaked apices. seasonally, may lose all its leaves. syn. (lau) vesivesi. vesu, vesuka . v. to capture (escaped prisoner), tackle (rugby). na veivesu the tackling (rugby). vale ni",0.3134896,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007908,veivesu,"n. prison. kaivesu n. prisoner. vesu, vesuka . v. to bind, tie up firmly. ivesu n. bundle. ivesu dalo bundle of dalo. veta n. as in na veta icake the upper hands of bananas in a bunch, which are the best ones. this can be",0.38379896,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007909,applied,"to people na veta icake are the uppermost, influential or important people. na veta ira the lower ones, the lower classes of people. vetao or vetau n. tree, mammea odorata, clusiaceae, sap was used by fijians to dye their hair an orangebrown colour. p. geraghty says that vetau is an ancient word for the related dilo tree, calophyllum inophyllum.",0.09953821,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007910,vetuna,"n. type of edible worm that lives in the sand, siphonosoma spp. or sipunculis spp. may be eaten raw. syn. vurai. see ibo.",0.19567814,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007911,veve,"adj . crooked, bent. a veiveveyaki na sala eratou muria. the path they followed was winding and curved. e veiveveyaki na kava ni vale ni oti na cagilaba. after the hurrican , the corrugated roofing iron of the house was cooked and bent.",0.3127149,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007912,veveka,n. rust (a concept unknown till the introduction of metal). a word derived from veka excrement. syn. (lau) umea.,0.2775678,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007913,veveku,"adj . sad-looking, sorrowful, close to tears. vaka-mata-veveku glum.",0.45226428,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007914,veverueri,(eng.) february. traditionally the first month of harvest for yams. first-fruit tribute (isevu) is offered to chief and church. syn. (archaic) vula i isevu.,0.19778004,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007915,vevewai,"n. manta ray, huge and harmless, unafraid and beautiful in motion. the word may be unknown to many fijians. syn. lelebo, vaivukivuki.",0.2526411,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007916,via,. v. to want (followed by a verb) au via lako. i want to go. au via kana. i want to eat. (but au,0.3162325,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007917,vinakata,"i want it.) viavia levu pretentious, wanting to be important. syn. (west) mata.",0.5425143,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007918,via,". almost, nearly or tending to be, as in via loaloa almost black.",0.20606482,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007919,via,". should be, or needs to be done. sa via bulu na benu. the garbage should be buried.",0.26462263,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007920,via,". n. swamp taro, very large edible plant with starchy corm, cyrtosperma chamissonis, araceae,",0.13752851,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007921,growing,"in wet, lowlands areas, a specialty of rewa but also in relatively dry areas like vanua balavu island, where it is a staple. though not a prized food of most fijians, this is a specialty of rewa,",0.06760763,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007922,where,"people know the right stage of harvest, and best cooking techniques – not a simple matter. it",0.13174377,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007923,qualifies,"as a “true food” (kakana dina), but is not considered a prestigious presentation food for ceremonial feasts. not widely sold at the markets. syn. via kana, via kau.",0.078492366,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007924,via,"mila (or) via gaga n. alocasia macrorrhiza, araceae, plant with starchy corm, usually considered",0.13175628,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007925,inedible except in times of extreme,"shortage, by islanders who know how to treat it to become edible.",0.14287981,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007926,viavia,". n. a small decorative plant in sandy, coastal areas, grown in lines near dwellings, crinum asiaticum, amarillidaceae. the long leaves are a shiny green on a stout stem, the flowers graceful and white. shiny white sections of the leaves have been used by europeans as trolling lures. trolling is not a native practice of early fijians. it was mostly a specialty of samoa.",0.41575646,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007927,viavia,". (before an adjective or noun) very nearly, almost, tending to be, wanting to be. viavia loaloa very nearly black . viavia turaga acts pretentiously like a chief (though he is not).",0.43639797,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007928,viavia levu,adj . pretentious.,0.3202384,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007929,vica,". how many, how much (in a question). preceded by an “e” at the beginning of a sentence. e vica na kena isau? what is the price? lewe vica ? (or) e vica na tamata ? how many people?",0.21512288,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007930,vica,". a few, several (may appear as a separate word or as a suffix). me toni bogi vica ena wai. let it",0.38938677,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007931,soak for,a few days in water. eratou levica ga. they are only a few people. e vica ga. only a few.,0.21063489,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007932,na vale tabayavica,the house with serveral storeys.,0.2722189,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007933,vakavica,"a few times, several times. vakavica ? how many times?",0.42918807,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007934,viciko,"n. flesh, as of meat, in contrast to fat (uro). in early times this applied only to pigs, where the flesh is not usually marbled. pork and fish were the only large mammals in the diet.",0.0032718778,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007935,vico,"n. several species of large grass, especially erianthus maximus. as a bush food, the small fruit may",0.1317908,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007936,be,eaten rather like a tiny duruka fruit (“fijian asparagus”). totemic plant of some of the waimaro,0.04710729,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007937,highland,"people and iconic name for some people of dravo, tailevu. vico leaves have been commonly used as thatching for houses.",0.21042114,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007938,vicovico,"n. navel, belly-button. syn. (tonga) p ito. vida, vida, vidaka v. to split, split up, split apart (wood, coral, piece of food, marriages, partnership s),",0.36933836,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007939,divide,"up (land sub-division, writing into sections). kua ni balata na ikelekele vakaveitalia de kavia",0.36776736,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007940,na,"lase. don ’t throw the anchor any which way, lest the coral be broken up. na vidavidai the splitting up, the dividing up.",0.18191192,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007941,vidavidai,split up. sa vidavidai tu na vanua the territory is divided up (into many parts). the verb,0.25784984,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007942,wasea,would imply a deliberate division with a notion of sharing (though the shares might be quite unequal for some acceptable reason.),0.09883055,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007943,vidi,"v. to spring out suddenly, water from a leak, blood from a wound, an animal from hiding. jumping may be implied, and/or a sudden sound such as a clicking or ticking. idiom: vaka e vidi na ura conveys the notion of something that jumps suddenly into action, as the prawn does.",0.4143492,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007944,vaka-vidi-ulo,"n. feast on the fourth night after a burial. the implication is that by this time worms (ulo) will be jumping around the buried body. (this entry is suggested by rosiana lagi of moala.) vidi, vidika v. to flick with the fingers, finger pressured against the thumb, suddenly released, as against the ear of a child in punishment. may refer to snapping the fingers, as in getting someone’s attention. idiom: vidika na yadremu! wake up your mind ! (usually accompanied by a flicking gesture of the finger against one’s own forehead), coming suddenly to a realisation.",0.29938233,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007945,vidividi,". v. clicking or flicking noise, as in era vidividi na daniva. the sardines are skipping at the surface, making a clicking noise as they try to evade their predators. prawns also make such a clicking noise.",0.19666633,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007946,vidividi,". n. common square board-game of wood with counters that are flicked. a women ’s game,",0.322896,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007947,traditional,"precursor of this modern game, often used segments of reed that were flicked to a distance. syn. veividi.",0.084045336,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007948,vidikoso,n. (medical) ulcerous sore. “vidio” (or) “video” (eng.) n. video (pronounced just as in english). rental of videotapes has been,0.24202386,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007949,common,among fijians and a significant substitute for the cinema. videotapes are usually referred to as tep i. dvd discs have largely replaced the tapes. pirating has been prevalent.,0.16204706,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007950,vika,"(eng.) n. arithmetic, calculation. vika kau tani subtraction. vika soqoni addition. vika vakalevutaki multiplication. vika wase division. vika kakavorovoro fractions.",0.22995076,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007951,viko,"n. whirlwind, whirlpool, a word now sometimes used figuratively. whirlwind can destroy a boat or",0.11020392,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007952,vilavila-irevo,"n., v. traditional fire-walking of beqa island. feet of locals are impervious to heat of the hot",0.4272163,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007953,stones,"said to be recompense for sparing the life of a certain spirit rere that had been caught by their ancestors. outsiders may be invited to join it, unharmed, but very few do so. this act is now largely",0.16032346,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007954,paid,entertainment for tourists. science has not yet determined how it is that the firewalkers’ feet are,0.0012321696,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007955,not burned,when they walk on the stones. there is no good explanation for this phenomenon. when,0.04824008,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007956,they,"stand still on the stones the feet are protected by a layer of green vegetation. these are special stones, considered sacred. one speculation is that a very thin layer of ash separates the stones from the feet, serving as a kind of insulation. firewalkers freely invite foreigners to join them, holding their hands to prevent a fall. this author has not accepted the invitation. vili, vilika v. to gather, of certain foods such as wi fruit, dawa, ivi (polynesian chestnuts), mature coconuts, mango, and mussels or small clams. mai vilivili! come, pick them up ! idiom: vili wi vakaca to be beaten by a large margin in some sport or game, lit. to gather wi fruit unsuccessfully.",0.19831079,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007957,vinaka,"good. vinaka vakalevu very good. it is a modernism that these words have also come to mean a simple thank you, and thank you very much, following european custom. in ceremonial speech, trad.",0.39597085,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007958,fijians do say words of praise,and appreciation but traditionally they never said vinaka “thank you” in,0.6016948,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007959,such,"a simple and direct manner, though malo might be said by a lauan. appreciation of a substantial",0.4702896,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007960,act or,"a gift was, and still is, properly indicated by a few soft clap s of the cupped hands, usually done from a seated position, or with a bowed back. gifts may very often be taken for granted as if they were",0.14236303,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007961,properly due,so that gratitude would be superfluous. verbal expression of appreciation or gratitude is,0.25735402,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007962,not,"considered necessary for simple acts of giving. in some sense, the ceremonial words a muduo",0.15254265,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007963,would,"indicate acceptance and appreciation in very formal circumstances. syn. (bua, vanualevuiloma) re, as in bula re (= bula vinaka) good day ! hello !",0.21197173,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007964,vina du,"(west) good, thank you. vina du riki thank you very much.",0.5541185,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007965,vaka-vinavinaka,"n. thanking, thanks.",0.23355454,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007966,vaka-vinavinaka-taka,(anglicism) v. to thank.,0.3399731,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007967,vinika,"(eng.) n. vinegar. vinakata v. to desire, wish for. syn. gadreva.",0.5046557,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007968,vinivo,"(eng. pinafore) n. dress (as female clothing). viri, viria v. to tie up, set up, throw together, establish , as of a fence, bamboo raft, type of bridgecrossing, or a defence. viri, virika, viritaka v. to throw (usually a stone) at person, animal, house. fijians throw with great",0.17154285,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007969,accuracy,"from long experience. usually, stones are thrown from a position of concealment. stones",0.077191636,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007970,may be,"thrown at houses or cars of people with whom there is dispute. for the throwing of sticks or clubs, the word kolotaka applies, not virika. virika na tamata to throw at the person. viritaka na vatu to throw the stone. viriviri throwing (things, usually stones). viriba, viribataka v. to set up fencing, as around a garden, to keep out pigs. lit., throw up or tie up viri a fence ba. idiom: viribai v. to get ready for imminent war, setting up defenses, specifically war fences around a settlement.",0.15156071,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007971,virikotora,"v. to establish, enact, as in lawa virikotori act of parliament.",0.43137455,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007972,viritaka,"v. to throw it forcefully (stone, ball). viritaki uma shot-put (athletics). idiom: sa viritaki na kena vatu. it is already decisively rejected, lit. a stone has already been thrown at it. can also mean that the decision has been made to quit something, such as a game. a child may",0.37048522,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007973,spit on,"a stone and throw the stone into the bushes to indicate that he is quitting a game. the notion is that if you found the stone he would be forced to stay. actually, nobody much would try to find it.",0.17064816,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007974,viritalawalawa,"n. spider. lawalawa suggests the spider’s web as netting. visa, visa v. to burn hot, of a fire, cause the flame to rise, build up a fire by adding wood. cakobau ’s",0.23523822,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007975,father,"tanoa earned the name visawaqa for burning boats of the roko tui bau raiwalui at vuna, taveuni island.",-0.012339346,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007976,visako,"n. mangrove heron, small, dark, secretive, difficult to observe, common on most coastal areas of islands, excluding yasawa archipelago and southern lau. solitary nests, to pale blue eggs. syn. (rewa, kadavu) sako. viti, vitika . v. to push apart (vegetation) to peer ahead, in the bush. this is sometimes said to be the",0.31575096,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007977,origin,"of the fij ian name ""viti"" for fiji, ""fij i"" being the english spelling for the tongan pronounciation of viti. viti, vitika . v. to break something. vitika na taba ni kau. break the branch of the tree. ka viti broken.",0.23748016,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007978,vitu,n. seven. syn. (tonga) f itu. tini ka vitu . vitusagavulu ka dua .,0.5221927,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007979,iviu,"n. umbrella. original proto-polynesian form of the word meant fan-palm, and ip iu still does mean",0.27592725,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007980,vivili,"n. shellfish. qa ni vivili shell of the shellfish. la ’ki vivili go gather shellfish. koda, koda na vivili",0.351791,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007981,eat raw,"shellfish. gunu, gunuva na vivili eat cooked shellfish (gunu drink). freshwater shellfish are not eaten raw. vivili tebe i rua bivalve shellfish (lit. “two-lips”).",0.4353765,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007982,vivinaka,"good, better (plural or emphatic form) e vica na ivacu vivinaka a few very good (better) punches.",0.5487578,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007983,vo,"several sp. of edible river fish, mudfish, eliotris spp. vo loa a somewhat darker coloured vo.",0.1546466,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007984,vo,"n., v. remainder, what is left over, to be left over. na kena vo what is left over. sa vo e dua. there is still one more, one remaining. na vovo ni yago-na the remains of his/her body. na ivovo that which is",0.3604806,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007985,left,"over, the remains. vale ni vo n. toilet, lavatory , out-house. the concept of an outhouse was",0.2732466,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007986,introduced,"by europeans. fij ians formerly used the bush and usually concealed their excrement, mostly from fear of witchcraft. leaves or reeds were the only toilet paper.",0.1322886,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007987,voavoa,"(archaic) n. field, usually abandoned that is held under certain property rights, that may now be forgotten, left aside.",0.12541814,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007988,vo ga,"except, except only, excepting, excluding. see vo.",0.3392468,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007989,vakavo,"v. leave some. me vakavo na sucu! leave some of the milk ! (don ’t drink it all !). vakavo, vakavoca v. to exclude, to leave out. kau kece na ika lelevu vakavoca na ika lalai me baca. take all the big fish and leave the small fish as bait. vobo n. wild and semi-cultivated medicinal shrub or small tree, mussaenda raiatensis, the branch-bark and",0.32877898,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007990,leaves used to make,an infusion especially for children to drink. syn. bovo. it is easily identified by,0.07986697,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007991,its,"conspicuous very large white calyx tube that has the appearance of huge flower petals. flowers, less conspicuous, are yellow.",0.12943366,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007992,voca,"v., adj . wrecked, as of a boat crashed on the reef. kama voca completely burnt. voce, vocea v. to row or paddle (boat). vocea to row it. vocera to paddle (to a place). fijians paddle facing the bow, traditionally using only one oar and no rowlock. it was actually paddling. they never",0.3162076,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007993,rowed,with two oars. they still do not favour the european custom of rowing facing the stern.,0.4494966,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007994,vakalutu,"ivoce (archaic) n. canoe song, usually sung by only two people, in rhythm with the movement of oars a specialty of the yasawa archipelago.",0.19435705,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007995,ivocevoce,"n. paddle or oar for rowboat, blade of aeroplane propellor or electric fan. voci, vocia v. to peel a skin-fruit (with the hands, as with banana, plantain, citrus), when the peel slip s off easily. idiom: voci vakavudi to relate everything fully and clearly. let is all out, speaking freely. lit. to peel off the skin as with plantain, easily and completely.",0.46286166,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007996,vocivoci,"n. puffer fish that contains deadly poison to be removed before eating, but best avoided by the novice.",0.11317271,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007997,ivoco,n. anus. syn. icici.,0.5150223,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007998,vodea,"adj . shallow, of a pool, lagoon. also modernly, figuratively shallow, as of discourse, argument, the mind.",0.52975404,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0007999,vodi,"v. to fail to penetrate, usually of a spear, knife, arrow, nail, but may be used figuratively: tamata e",0.19807428,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008000,vodi,"na vosa. person(s) to whom words have no effect, fail to penetrate his/her/their mind(s). syn. sega ni coba. highlanders of vitilevu were made by their priests to believe they were invulnerable to weapons. they used the word vodivodi for that invulnerability. it gave them courage and helped them be fearless in war. vodo, vodoka v. to board (boat, bus, car), mount (horse).",0.22085667,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008001,ivodovodo,"n. fare to pay for passage on bus, boat, aeroplane. vakavodo, vakavodoka v. to put on board (boat, bus, etc.). vodre n. grasshopper. this is a sacred or symbolic animal of batiki chiefs of verata.",0.26811197,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008002,voivoi,"n. a cultivated shrub, pandanus sp., leaves used for weaving mats. propagation: grows best in",0.1885524,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008003,coastal,"areas around damp soil. roots are removed from the corm, which is planted shallow. later",0.064948685,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008004,surplus,"suckers should be removed if plant is to grow tall, with long leaves. plants are often knocked over when four or five feet tall to encourage more rooting, and longer leaves. leaves are cut, boiled in water, then sun-dried. the thorny leaf-edges are stripped off (toci) with a shell (kai), or a knife. smoothed, the leaves are often then coiled for storage, sale or transport. unlike mats made of sedge (kuta), voivoi mats can be washed repeatedly in water. voivoi ni valagi introduced varieties, green",0.04076051,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008005,leaves often,"striped or streaked with yellow or white, some with no leaf thorns. voivoi may be listed",0.5312593,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008006,as,"p . caricosus, p. thurstoni, p. joskei (all endemic to fiji), or p . whitmeeanus, which is the most",0.14556402,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008007,highly,prized species for weaving mats. p. whitmeeanus probably originated in vanuatu and was,-0.0036073346,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008008,introduced,"aboriginally to fiji. voivoi was not formerly grown in the highlands of viti levu, where",0.036422923,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008009,hundred voivoi,leaves are spoken of as being one buto. approximatel one buto of voivoi is needed to,0.23248608,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008010,make one sleeping mat,(idavodavo).,0.080882765,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008011,voka,"n. low tide. sa kui vakaukauwa na voka the outgoing tide flows swiftly. sa gole na voka. the tide has turned. sa tekivu di sobu na mati. the tide has begun to fall. na vokavoka the tidal movement. vokai n. forest gecko, gecko vorax the babies hatch unattended. i found a baby one, five inches long,",0.36792117,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008012,in the,"month of may on the lower branches of a tree. their feet with adhesive discs help them climb. in captivity they can be encouraged to eat by hand feeding. they accept finely cut fruit, wet leaves and",0.09449685,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008013,flowers,"of hibiscus (se-ni-toa), and wet leaves of the bele vegetable. with gentle handling, vokai become accustomed to humans but their bite is very painful and they have an edgy temperament. they",0.2297267,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008014,may be,"found from three inches in length to inches. they can move with startling speed to avoid danger, or to catch an insect. viti levu highlanders frequently ate them after grilling (tavu) over fire",0.06841785,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008015,days most fijians have never,"seen a vokai. similarly, the iguana is almost never seen due to predation",0.2356283,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008016,vokete,"(eng.) n. bucket. (anglicism) tekea na vokete to kick the bucket, to die.",0.5189308,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008017,voki,"v. to shift direction suddenly, of the wind.",0.3580116,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008018,vola,"n. marking, sign, indicator. ivolasiga planet venus, the morning “star”.",0.340334,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008019,ivola,"n. book, letter, marking. indigenous fij ians never developed any system of writing or complex signing. ivola (of the body) birthmark. ivola vakavula monthly magazine. ivola-ni-vuli n. schoolbook. ivolavosa n. dictionary. ivola-ni-baqe bank book. ivolatara n. permit (as for driving). na vale",0.37012693,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008020,ni,"volavola the office. vunivola tudei permanent secretary (of a ministry, the top civil servant).",0.18324962,True
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008021,na,"ivola ni kawabula the register of fij ian descendants, and official record maintained by the",0.3714277,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008022,native,"lands commission. it is said that a fijian is “written down” volai as a member of one clan mataqali, usually the father’s clan. the n.l .c once estimated that ten percent of fijians are not registered. vola, vola v. to write. volai written, “written down”, as a fij ian may be written down as a member of a",0.3725707,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008023,native,"clan in the official registry vola ni kawa bula. european missionaries introduced the concept of writing. previously this version of the word vola referred only to markings or an indicator or sign, as in ivolasiga, the planet venus, morning star that indicates the coming of dawn. (appearance of that planet can also indicate the recent setting of the sun.)",0.40779084,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008024,vola,"v. to surround, as in surrounding fish with a net. vola na qele ni kanace. encircle, surround the school of mullet.",0.37584263,False
dictionary,fj->en,dictionary|dictionary_parallel_fj2en|0008025,dau vola-itukutuku,"(anglicism) n. writer, reporter, journalist.",0.26858842,True
