domain,direction,sentence_type_fine,source_id,source_doc,source_text,ref,chatgpt,gemini,google_translate,microsoft_translate,notes
legal,fj->en,right,constitution|8(2),constitution - itaukei.txt,"na tamata yadua e bulia tiko e dua na lawasau, se tabaka e dua na ivola e tiko kina na kaukauwa vakalawa e dodonu me solia e dua na gauna mera vakaitavi na lewenivanua ena kena buli kei na raicilesu na tikinilawa ni se bera ni tabaki. kaukauwa ni palimedi me baleta na veidinadinati kei na veimatanitu","every citizen has the right to apply for and be issued a passport or similar travel document, in accordance with any condition prescribed by written law.","Each individual is currently created by a law, or set down in a document that contains the broad authority that must be given at a time for the citizens to participate in the development and review of the regulations before being enacted. The authority of the parliament regarding consultations and collaborations.","Every person who drafts a law, or publishes a document with legal force, must provide an opportunity for citizens to participate in its creation and review before it is published. The power of parliament concerning treaties and international relations.",,,
legal,fj->en,right,constitution|150(14),constitution - itaukei.txt,"na minista ni ilavo e dodonu me biuta e dua na ripote i na palimedi ena loma ni na siga ni ciqomi oti na ripote, ia kevaka e sega ni dabe tiko na palimedi, me qai biu na ripote ena imatai ni siga ni sa oti kina e na siga mai na siga e ciqoma kina na ripote. ----------------------- page ----------------------- baqe ni maroroi ilavo e viti .—() na baqe ni maroroi ilavo e viti e baqe levu ni matanitu ka nona itavi me—","within days of receipt, or if parliament is not sitting, on the first day after the end of that period, the minister responsible for finance must lay the report before parliament. ----------------------- page ----------------------- reserve bank of fiji .—() the reserve bank of fiji is the central bank of the state, whose primary objects are—","The minister of finance must ensure that a report and recommendation are submitted within the day of receiving the report, but if the recommendation is not submitted on time, the report must be submitted on the first day following the day the report was received. ----------------------- page ----------------------- Fiji's national treasury. — () Fiji's national treasury is a significant government agency and its role is—","The Minister of Finance must submit a report to Parliament within the day after the report is received, but if Parliament is not sitting, the report shall then be submitted on the first day it sits after the day the report was received.

The Fiji Savings Bank. The Fiji Savings Bank is a major government bank whose duty is to—",,,
legal,fj->en,right,constitution|8(5),constitution - itaukei.txt,"vakavo ke vakarautaki ena yavunivakavulewa qo, na tamata yadua e tu vua na dodonu me vakaraitaka nona kudru i na matabose, me vakaraitaka kina na nona dodonu kei na galala e yavutaki ena wase qo, e sega ni vakamuri se vakacacani. ----------------------- page -----------------------",every person who is not a citizen but is lawfully in fiji has the right not to be expelled from fiji except pursuant to an order of a court or a decision of the minister responsible for immigration on a ground prescribed by law.,"At this gathering, every person has the right to express their grievances in front of the assembly, to demonstrate their rights and freedoms derived from this section, without being intimidated or belittled.","Unless otherwise provided for by this Constitution, every person has the right to express their grievance to the assembly, to express their rights and freedoms founded on this Chapter, which shall not be disregarded or violated.",,,
legal,fj->en,right,constitution|109(11)(c),constitution - itaukei.txt,"na isau, idole, kei na oco me saumi e dodonu me veiganiti kei na ivotavota ni ilavo e vakadonuya na palimedi; kei na","the salaries, benefits and allowances payable, in accordance with its budget as approved by parliament; and","The interest, idols, and the costs must be correlated with the financial system approved by the government; and the","the payment, allowances, and expenses to be paid must be consistent with the allocation of funds approved by parliament; and the",,,
legal,fj->en,right,constitution|150(12),constitution - itaukei.txt,"ke sa vakarautaki ena lawa tabaki ena wasetiki (), e dodonu me vaqaqacotaka na daunifika levu na raicilesu ni vakadidike e sa vakayacori oti ka ripotetaka na kena macala.","if the written law under subsection () so provides, it must also empower the auditor-general to review those audits and report the results of a review.","If it is prepared under the specified regulations, the major stakeholder must ensure that a comprehensive investigation is conducted and reported clearly on its findings.","If prepared under the published law on the voucher, the principal investigator must strengthen the review of the research that has already been conducted and whose results have been reported.",,,
legal,fj->en,right,constitution|8(12)(a),constitution - itaukei.txt,"na tamata taucoko e tu vei ira na dodonu mera qaravi vinaka vakalawa, me qaravi vakadodonu, vakatautauvata, ka me vakamuri vakavinaka na kena ivakarau, kei na kena lewai ena gauna totolo na vakatulewa mai vei ira na vakailesilesi ni matanitu kei na nodra vakatulewa na veiqaravi raraba vakalawa;","every person has the right to executive or administrative action that is lawful, rational, proportionate, procedurally fair, and reasonably prompt;","All individuals have the right to be treated fairly and equally, to be treated with integrity, to have their dignity respected, and to be governed by proper procedures, including being subject to timely decisions made by government officials and their ordinary regulatory decisions.","All people have the right to proper legal treatment, to be treated justly and equally, and for the procedures to be properly followed, and for decisions by government officials and public legal services to be promptly adjudicated.",,,
medical,en->fj,information,medical|medical_misc|e28709ac7521,ocr_txt_bundle::medical_misc,Stay home if you feel unwell.,Tiko ga e vale kevaka o sega ni bula vinaka.,Nawa mai vale keimami ke noqu saumi.,Tiko e vale kevaka ko sa sega ni bula vinaka.,,,
medical,en->fj,information,medical|medical_misc|18682bda73ad,ocr_txt_bundle::medical_misc,Abnormal proteins build up in the brain in Alzheimer's disease.,E tubucake na protein vakatubu mate ena mona ena mate na Alzheimers.,Na lewena na toso e voli ki na loma ni vakabaka ena leqa ni Alzheimer.,Protini duidui e vakasoqoni ena mona ena mate ni Alzheimer.,,,
medical,en->fj,information,medical|medical_misc|68d08fbca750,ocr_txt_bundle::medical_misc,Resources are available online.,E tu ena initaneti na itukutuku kei na veitokoni.,E rawa ni wilika na ivoli ena internet.,Na veivuke e tu ena initaneti.,,,
medical,en->fj,information,medical|medical_misc|00298bd9cc4f,ocr_txt_bundle::medical_misc,Difficulty performing familiar tasks.,Na dredre ni cakava na itavi e kilai tu vakawasoma.,Naƙo ni saumi me baleti.,Dredre ni cakava na itavi kilai.,,,
medical,en->fj,information,medical|medical_misc|dc919b36250d,ocr_txt_bundle::medical_misc,Drink plenty of fluids.,Gunuva na wai me levu ena veisiga.,Mimi ni raba vakalevu na wai.,Gunu wai vakalevu.,,,
medical,en->fj,information,medical|dementia_support|d20c052bcb5d,ocr_txt_bundle::dementia_support,Finding out early that you have dementia means you can get help sooner.,Na nomu kila taumada ni tauvi iko na dementia e kena ibalebale ni rawa ni vukei iko vakatotolo na kenadau.,E sega ni veivakawati i yaco mo ni sa na yadra na nomu vakatutu.,"Na kila e liu ni tiko vei iko na dementia, e kena ibalebale o na rawa ni ciqoma na veivuke vakatotolo.",,,
medical,en->fj,information,medical|screening_clinic|23ef6384338a,ocr_txt_bundle::screening_clinic,Anyone over 50 or with chronic illness should visit a screening clinic.,O ira na sivia na 50 na yabaki se tauvi mate vakadua me ra gole ki na screening clinic.,"Oqo e dua na 50 se tiko ena mate tu ga, e dodonu me ra kerea na veivakadikevi.",E dua ga sa sivia na 50 se e tiko vua na mate ni gauna balavu e dodonu me lakova na vale ni dinau ni veitaratarai.,,,
medical,en->fj,information,medical|covid_general|51b9b001494d,ocr_txt_bundle::covid_general,Testing helps identify and treat people at risk of severe COVID-19.,Na veivakatovotovo e vukea na kena kilai ka qaravi o ira era beci vakalevu ni rawa ni tauvi COVID-19 bibi.,Na teste e veivuke me vakavinakataka na tinani era sa mai vakacaca ena leqa levu ni COVID-19.,Na veidiketaki e vukea me dikevi ka vakamuri na tamata era tu e na leqa ni tauvi COVID-19 bibi.,,,
medical,en->fj,information,medical|medical_misc|ac760e4b9607,ocr_txt_bundle::medical_misc,Language difficulties may occur.,E rawa ni laurai na leqa ena vosa.,E rawa ni yaco na veika ni vosa.,E rawa ni basika na dredre vakavosa.,,,
medical,en->fj,information,medical|medical_misc|9cca822f2710,ocr_txt_bundle::medical_misc,Problems with language.,Na leqa ena vosa.,Nodas ni mapi.,Na leqa ni vosa.,,,
medical,en->fj,information,medical|screening_clinic|f85c886173ca,ocr_txt_bundle::screening_clinic,Screening clinics focus on high-risk groups.,Na screening clinic e vakatabakidua vei ira era tiko ena iwasewase ni rerevaki vakalevu.,Na vakanokonoa e vakarautaki na clinic ni veivakadeitaki ki na daunivola leqa.,Na tabana ni veidikevi e vakanamata vei ira na tori leqa levu.,,,
medical,en->fj,information,medical|dementia_support|baad75a7ad2f,ocr_txt_bundle::dementia_support,Alzheimer's disease is the most common type of dementia.,Na mate na Alzheimers e mataqali dementia e dau kunei vakalevu.,E tiko ni leqataka na tamata e suki e na veika e dua na vuli ni Alzheimer.,Na mate o Alzheimer's sai koya na mataqali ni dementia e dau laurai vakalevu duadua.,,,
medical,en->fj,information,medical|medical_misc|568634bf001e,ocr_txt_bundle::medical_misc,These resources can answer many questions you may have.,Na itukutuku oqori e rawa ni sauma e vuqa na taro e tiko vei iko.,E na vosota oqo e rawa ni sauma na questions levu o na rawa ni tu.,Na veika oqo e rawa ni sauma e levu na taro e tiko beka vei iko.,,,
medical,en->fj,information,medical|medical_misc|932e1a5252dc,ocr_txt_bundle::medical_misc,Poor judgment or decision-making.,Na lutusobu ni vakatulewa se vakasama cala.,Sega vinaka se veirogorogo.,Lewa ca se vakatulewa ca.,,,
medical,en->fj,information,medical|covid_general|8dc57042917b,ocr_txt_bundle::covid_general,People over 60 years of age are at higher risk of severe COVID-19.,O ira na sivia na 60 na yabaki e ra beci vakalevu ena COVID-19 bibi.,O ira e 60 na y concluare na lewa ni COVID-19.,Na tamata era yabaki sivia e 60 era rawa ni sotava na dredre levu cake mai na COVID-19.,,,
medical,en->fj,information,medical|medical_misc|acfeeb518b09,ocr_txt_bundle::medical_misc,Most people will recover at home without medical intervention.,E levu na tamata ena rawa ni bula vinaka ga e vale ka sega ni gadreva na qaravi vakavuniwai.,Na le ni lewe levu o ira e na mai maroroi ena nodra vale me sega ni veisureti na vakameduri.,Vuqa na tamata era na drodro cake tale mai vale ke sega na veivuke vakavuniwai.,,,
medical,en->fj,information,medical|medical_misc|2efe9a2adb9e,ocr_txt_bundle::medical_misc,The booklet encourages future planning.,Na ivola e uqeta na kena caka na ituvatuva me baleta na veigauna mai muri.,Na ka buklet e vakaraitaka na planing ni veika e na gauna mai muri.,Na ivola lailai e vakanukuvatu me baleta na veivakarautaki ni gauna mai muri.,,,
medical,en->fj,information,medical|dementia_support|22aff4534fb5,ocr_txt_bundle::dementia_support,"Anyone can get dementia, but the chance increases with age.","E rawa ni dua ga e tauvi dementia, ia e tubu na kena loloma ni sa qase na tamata.","E sega ni dua e rawa ni taura na dementia, ia e drau na gauna e vreti na ka.","O cei ga e rawa ni tauvi dementia, ia e levu cake na kena rawa ni sa qase cake mai na tamata.",,,
medical,en->fj,information,medical|medical_misc|bef554251daf,ocr_txt_bundle::medical_misc,The booklet covers brain health and risk reduction.,E vakamacalataki talega ena ivola na bulabula ni mona kei na kena vakalailaitaki na vakatarausui ni mate.,Na laiseni e vakasakiti na bula ni yalo kei na veivakalewai ni rarabe.,Na ivola lailai e vakamacalataka na bula ni mona kei na vakalailaitaki ni leqa.,,,
medical,en->fj,information,medical|dementia_support|301d41cfa3bf,ocr_txt_bundle::dementia_support,Brain changes worsen dementia over time.,Na veisau ena mona e vakalevutaka na dementia ni sa toso na gauna.,Na i niu ni ulu e solia na tamata ni mate ni ulu ena manawa.,تغییرات مغزی به مرور زمان زوال عقل را بدتر می‌کنند.,,,
medical,en->fj,instruction,medical|medical_misc|e678c5f1f760,ocr_txt_bundle::medical_misc,Do not use public transport or taxis.,Kakua ni vakayagataka na tolili ni lewenivanua se na taxi.,Ena no usea na transport public kei na taxi.,Kakua ni vakayagataka na veivakalesui raraba se na tekisi.,,,
medical,en->fj,instruction,medical|medical_misc|b3de6a4e1567,ocr_txt_bundle::medical_misc,"Treatable conditions can cause memory lapses, confusion, and forgetfulness.","Na veika e rawa ni qaravi e rawa ni vakavuna na sega ni nanuma, veilecayaki kei na guiguileca.","Na maccawa e rawa ni vaka ca na nomu nanuma, na veivakarau, kei na veimacawa.","Na mate e rawa ni qaravi e rawa ni vakavuna na galala ni vakanananu, na veicalacala, kei na guilecava.",,,
medical,en->fj,instruction,medical|medical_misc|5acd862171fd,ocr_txt_bundle::medical_misc,Call 165 for transport assistance.,Qirita na 165 kevaka o gadreva na veivuke ni veivakaleleci.,Telefoni 165 me ke assistance transport.,Qiri 165 me baleta na veivuke ena veitosoyaki.,,,
medical,en->fj,instruction,medical|medical_misc|dd627a8cb6ef,ocr_txt_bundle::medical_misc,Isolate household contacts.,Vakatikitiki na lewe ni matavuvale era dau veikilitaki voleka.,Isolate na itautau ni te tamana.,Vakatikitika o ira na veitaratara ni vuvale.,,,
medical,en->fj,instruction,medical|medical_misc|daf98b0974f8,ocr_txt_bundle::medical_misc,Seek immediate medical treatment.,Qarai vakatotolo na veivuke vakavuniwai.,Taro na veivuke ni dokai.,Qara na veiqaravi vakavuniwai totolo sara.,,,
medical,en->fj,instruction,medical|covid_general|bd002fed1377,ocr_txt_bundle::covid_general,Mika is the first case of COVID-19 in this household.,O Mika e imatai ni tauvimate ni COVID-19 ena nona matavuvale.,O Mika e na kosi i ka COVID-19 ena koya.,E o Mika na imatai ni tamata a tauvimate ena COVID-19 ena vuvale qo.,,,
medical,en->fj,instruction,medical|medical_misc|7b747939edc5,ocr_txt_bundle::medical_misc,"If you experience difficulty breathing, seek immediate medical attention.","Kevaka o vakila na taqa ni icegu, qarai vakatotolo na veivuke vakavuniwai.","Kei te mōhio koe ki te uaua ki te manawa, kitea te āwhina rongoā inā te wā.","Kevaka o sotava na dredre ni cegu, qara vuniwai sara ga vakatotolo.",,,
medical,en->fj,instruction,medical|dementia_support|41da5eb908da,ocr_txt_bundle::dementia_support,Vascular dementia is caused by poor blood supply to the brain.,Na vascular dementia e vakavuna na sega ni veirauti vinaka na dra e drodro ki na mona.,E na vosa na vuku ni vasu ni veika e tiko e na yalo.,Vascular dementia e vu mai na lailai ni dra e gole ki na mona.,,,
medical,en->fj,instruction,medical|medical_misc|b8db56078cea,ocr_txt_bundle::medical_misc,Seek help if confused.,Qarai veivuke kevaka o veilecayaki.,Seke ni assistance keimui.,Qara veivuke kevaka o vakavuvutaki.,,,
medical,en->fj,prevention,medical|covid_general|c5cfdc1c22a7,ocr_txt_bundle::covid_general,Self-isolation helps prevent the spread of COVID-19 to others.,Na tiko vakatikitiki e vale e tarova na kena vakatetei na COVID-19 vei ira na tani.,E na veivuke na nodra dede na COVID-19 ki na veiganiti.,Tawasei koya e vukea na tarovi ni tete ni COVID-19 vei ira na tani.,,,
medical,en->fj,prevention,medical|medical_misc|9a4e210ef315,ocr_txt_bundle::medical_misc,Wash your hands often.,Savata wasoma na ligamu.,Sega vakamalamalama nomu kakana vakalevu.,Dau savata na ligamu.,,,
medical,en->fj,symptom,medical|covid_general|08da5bf899dd,ocr_txt_bundle::covid_general,People with heart disease should monitor their symptoms closely during COVID-19.,Ira era tauvi mate ni uto me ra vakaraica vakavinaka na nodrau ivakatakilakila ni COVID-19.,E dua na veigauna ni ituvatuva vakayagataka o ira na tamata e loma ni veivakabauti e kena ruitaki ena COVID-19.,O ira na tauvimate yatevuvu dodonu me ra qarauna vakamatua na nodra ivakatakilakila ni mate ena gauna ni COVID-19.,,,
medical,en->fj,symptom,medical|dementia_support|ecacf55d077d,ocr_txt_bundle::dementia_support,The symptoms of vascular dementia can start suddenly after a stroke.,Na ivakatakilakila ni vascular dementia e rawa ni tekivu vakasauri ni oti e dua na stroke.,Na naʻe mai na sitomuni ni veika ni loma e rawa ni tekivu vata ga ni oti e dua na vatu.,Na ivakatakilakila ni dementia ni daukana e rawa ni tekivu vakasauri ni oti na lualua.,,,
medical,en->fj,symptom,medical|medical_misc|b656854db6f8,ocr_txt_bundle::medical_misc,Symptoms get worse as brain changes increase.,Na ivakatakilakila e qai ca vakamalua ni sa levu na veisau ena mona.,Na lelua e toso mai vei na veika ni vakabauta o na livaliva.,Ivakatakilakila sa ca cake mai ni sa tubu na veiveisau ni mona.,,,
medical,en->fj,symptom,medical|medical_misc|b7a691d4f2af,ocr_txt_bundle::medical_misc,Mild symptoms do not always require testing.,Na ivakatakilakila lailai e sega ni dau gadreva na veivakatovotovo.,E na neivei ni dede na symptom e sega ni dodonu me masuta.,Na simptomi malumalumu e sega ni dau gadreva na veitovotovotaki.,,,
medical,en->fj,symptom,medical|screening_clinic|5ac18dbf7c75,ocr_txt_bundle::screening_clinic,"If you have diabetes and COVID-19 symptoms, visit a screening clinic immediately.","Kevaka o tauvi mate ni suka ka vakila na ivakatakilakila ni COVID-19, gole vakatotolo ki na screening clinic.","Kei te mate whakamāhia koe, ā, he tohu COVID-19 āu, tirohia he whare rorohiko i te kāinga.","Kevaka e tiko vei iko na mateni sucuru kei na ivakatakilakila ni COVID-19, veisiko ki na valenibula ni vakadidike vakatotolo sara.",,,
medical,en->fj,symptom,medical|screening_clinic|0b6a0efa3e6f,ocr_txt_bundle::screening_clinic,"If you have obesity and COVID-19 symptoms, visit a screening clinic immediately.","Kevaka o tauvi levulevu sivia ka vakila na ivakatakilakila ni COVID-19, gole vakatotolo ki na screening clinic.","Kevaka e tiko na o ni dua na ko e nai tuvatuva ni COVID-19, ni veivakarautaka e dua na vale ni veivakasaqati.","Kevaka ko tauvimate ni levulevu kei na vakatakilakila ni COVID-19, qara vakusakusa na valenibula ni veitaratara.",,,
medical,en->fj,symptom,medical|covid_general|e729b7c2b694,ocr_txt_bundle::covid_general,People with diabetes should monitor their symptoms closely during COVID-19.,Ira era tauvi mate ni suka me ra vakaraica vakavinaka na nodrau ivakatakilakila ni COVID-19.,Oni e dua na diabetes e dodonu me raunitaka vinaka na nodra iwalewale ni gauna ni COVID-19.,Tamata ika vuvu ni suka e dodonu me raica vakavinaka na nodra ivakatakilakila ena gauna ni COVID-19.,,,
medical,en->fj,symptom,medical|medical_misc|a892624020dc,ocr_txt_bundle::medical_misc,Symptoms may worsen over time.,E rawa ni ca vakamalua na ivakatakilakila.,Na i fati e rawa ni curu cake na i lavelave ena gauna.,Na ivakatakilakila ni mate e rawa ni ca cake ni toso tiko na gauna.,,,
medical,en->fj,symptom,medical|medical_misc|29ef49564dbb,ocr_txt_bundle::medical_misc,Stop isolating if you have completed 14 days and had no symptoms for at least 3 days.,Cava na tiko vakatikitiki kevaka sa oti na 14 na siga ka sega ni laurai e dua na ivakatakilakila me 3 na siga sa sivi.,Muria ni moce fo ni saumi 14 na siga ka me ni o sega ni tu e dua na iwalewale me 3 na siga.,Biu na nomu vakatawase kevaka o sa otioti na 14 na siga ka sega ni dua na ivakatakilakila ni mate me rauta e 3 na siga.,,,
medical,en->fj,symptom,medical|medical_misc|6a238be7eeb7,ocr_txt_bundle::medical_misc,Fatigue may be a symptom.,Na oca e rawa ni ivakatakilakila ni mate.,Na ka draki me vaka e dua na siga.,Oca e rawa ni dua na matanikawe.,,,
medical,en->fj,symptom,medical|medical_misc|3711b4871312,ocr_txt_bundle::medical_misc,Everyone in the household starts self-isolating on the day Mika's symptoms start.,Na siga e laurai kina vei Mika na ivakatakilakila era sa tekivu tiko vakatikitiki kina na lewe ni matavuvale taucoko.,E na timi ni na vale e tekivuna na kena itaga e na siga e tekivuna kina na symptoms i Mika.,Na tamata kecega ena vuvale era sa tekivu vakatikitikitaki ira ga ena siga e tekivu kina na ivakatakilakila ni mate nei Mika.,,,
medical,en->fj,symptom,medical|covid_general|81958f3d2a0f,ocr_txt_bundle::covid_general,"If you are over 60 and have COVID-19 symptoms, seek medical care.","Kevaka o sivia na 60 na yabaki ka vakila na ivakatakilakila ni COVID-19, qarai vakatotolo na veivuke vakavuniwai.","Kei teitei ō 60 tau, ā, kei te pāngia koe e ngā tohu COVID-19, kimi awhina rongoā.","Ke o sa yabaki 60 se sivia ka donuya na ivakatakilakila ni COVID-19, qara na veiqaravi vakavuniwai.",,,
medical,en->fj,symptom,medical|medical_misc|12d3d521412f,ocr_txt_bundle::medical_misc,Seek help if symptoms persist.,Qarai veivuke kevaka e sega ni yali na ivakatakilakila.,Sivia e dua na veivuke ke raica na iyara.,Vaqaqa veivuke kevaka e tomana tikoga na ivakatakilakila ni tauvimate.,,,
medical,en->fj,symptom,medical|dementia_support|fe20f30c0f12,ocr_txt_bundle::dementia_support,Many treatable illnesses can cause dementia-like symptoms.,E levu na mate e rawa ni qaravi ka vakavuna na ivakatakilakila e vaka na dementia.,Ena niu ni ma'i e rawa ni vakaraitaka na drau ni vuli ni taucoko.,Vuqa na mate e rawa ni walia e rawa ni vakavuna na ivakatakilakila e tautauvata kei na lusi ni vuku.,,,
medical,en->fj,symptom,medical|screening_clinic|eac1a008fcc9,ocr_txt_bundle::screening_clinic,"If you have asthma and COVID-19 symptoms, visit a screening clinic immediately.","Kevaka o tauvi dau cegu oca ka vakila na ivakatakilakila ni COVID-19, gole vakatotolo ki na screening clinic.","Kei te pāngia koe e te asthama me ngā tohu COVID-19, torohia he klinikī whakatūwheratanga i te wā tonu.","Kevaka e tiko vei iko na mate suka kei na ivakatakilakila ni COVID-19, sikova vakatotolo e dua na valenibula ni veidikevi.",,,
medical,en->fj,symptom,medical|dementia_support|d53bfa7b80f9,ocr_txt_bundle::dementia_support,Dementia describes symptoms caused by changes in how the brain works.,Dementia e vakamacalataka na ivakatakilakila ena veisau e yaco ena ivakarau ni cakacaka ni mona.,Na le fa'ailoa le fa'avae i le suiga o le fa'atinoga o le aofia o le aiga o le afi.,Na dementia e vakamacalataka na ivakatakilakila e yaco mai ena veisau ni cakacaka ni qavokavoka.,,,
medical,en->fj,symptom,medical|screening_clinic|3fea277ceaf3,ocr_txt_bundle::screening_clinic,"If you have heart disease and COVID-19 symptoms, visit a screening clinic immediately.","Kevaka o tauvi mate ni uto ka vakila na ivakatakilakila ni COVID-19, gole vakatotolo ki na screening clinic.","Kevaka o avezia na dokadoka ni lomamu ka sa tiko na veika e bibi mai na COVID-19, vakatulewai e dua na klinika ni veivakarautaki vakatotolo.","Kevaka e tiko vei iko na mate ni uto kei na ivakatakilakila ni COVID-19, lako ki na valenibula ni veisiki vakusakusa.",,,
medical,en->fj,symptom,medical|screening_clinic|0f7ef7295d23,ocr_txt_bundle::screening_clinic,Workers with symptoms can attend a screening clinic to obtain a medical certificate.,O ira na tamata cakacaka e vakila na ivakatakilakila era rawa ni gole ki na screening clinic mera taura kina na ivola ni tauvimate.,Na i vakavakarau na wekani e vuqa e va qito.,"Ko ira na cakacaka era tiko na nodra matetaka, era rawa ni gole ki na valenibula ni veitaratarataki me ra kerea kina na nodra ivola ni vuniwai.",,,
medical,en->fj,symptom,medical|medical_misc|0adfd109721a,ocr_txt_bundle::medical_misc,Return for follow-up if symptoms change.,Vakasuka tale me laurai kevaka e veisau na ivakatakilakila.,Toe mai e na narawa ni sa vakaqata na iyaloyalo.,Lesu mai me raici tale kevaka e veisau na ivakatakilakila ni mate.,,,
medical,en->fj,symptom,medical|covid_general|9006cda98d76,ocr_txt_bundle::covid_general,"If you are over 70 and have COVID-19 symptoms, seek medical care.","Kevaka o sivia na 70 na yabaki ka vakila na ivakatakilakila ni COVID-19, qarai vakatotolo na veivuke vakavuniwai.","Kei te teitei atu koe i te 70 me he tohu COVID-19, rapua te awhina rongoā.","Ke ko yabaki sivia na 70 ka tu vei iko na ivakatakilakila ni COVID-19, laki vaqara veiqaravi vakavuniwai.",,,
medical,en->fj,treatment,medical|dementia_support|6d98b3725360,ocr_txt_bundle::dementia_support,"For concerns about a family history of dementia, talk to your doctor.","Kevaka ko leqataka na isema ni vuvale kei na dementia, vosa vua na nomu vuniwai.","O koya me baleta na itukutuku ni vale ni veimati, tukuna nomu i vakaraitaki ki na dokita.","Ke o kauwai ena vuku ni itukutuku vakamaravuvale ni dementia, veivosaki kei na nomu vuniwai.",,,
medical,en->fj,treatment,medical|medical_misc|f5b2ba2ce6f7,ocr_txt_bundle::medical_misc,See your doctor if you are worried.,Raica vakatotolo na nomu vuniwai kevaka o lomaleqataka.,Raica na doctor mo ni sa buca.,Raica na nomu vuniwai kevaka o lomaleqa.,,,
medical,en->fj,treatment,medical|medical_misc|1a19128e35a7,ocr_txt_bundle::medical_misc,Private doctors approved by the Ministry can also provide medical certificates for self-isolation.,Na vuniwai taucoko era sa vakadonuya na matanitu e rawa tale ga ni solia na ivola ni tiko vakatikitiki e vale.,E pimi naitaki e raica mai na Minisita era rawa ni solia na ivola ni veika e dodonu me vaka na veika era tuva.,Vuniwai vakaitaukei era vakadonui mai na Minisitiri e rawa talega ni ra solia na satifiketi ni vuniwai me baleta na tarovi koya vakataki koya.,,,
medical,en->fj,treatment,medical|medical_misc|55b18dd0c23d,ocr_txt_bundle::medical_misc,Private doctors can issue certificates.,Na vuniwai taucoko e rawa ni solia na ivola ni tauvimate.,Na o ratou taura ni vuli.,Vuniwai duadua era rawa ni solia na ivola ni vakadinadina.,,,
medical,en->fj,warning,medical|home_isolation|cc90ea063aea,ocr_txt_bundle::home_isolation,"Self-isolate means stay home and do not go to work, school, or public areas.","Na ibalebale ni vakatikitikitaki e vale: mo tiko ga e vale ka kakua ni lako icakacaka, vuli se na vanua era sota kina vakalewelevu na lewenivanua.","Oqo ni na vuli e na vale ka kakua ni lako ki na cakacaka, sieta, se vanua ni matua.","Vakadua vakataki koya kena ibalebale mo tiko ga e vale ka kua ni lako i cakacaka, koronivuli, se vanua raraba.",,,
medical,en->fj,warning,medical|dementia_support|acede4f93a7c,ocr_txt_bundle::dementia_support,Memory lapses alone do not mean you have dementia.,Na guiguileca duadua e sega ni kena ibalebale ni sa tauvi iko na dementia.,Na lewa ni moce e sega ni taura na nomu vakasaqaqa me ikoya e dua na taro ni vuni ni yalo.,Na guilecava duadua ga e sega ni kena ibalebale ni sa tauvi iko na mate ni guilecava levu.,,,
medical,en->fj,warning,medical|medical_misc|6e15bd2b462b,ocr_txt_bundle::medical_misc,Do not share utensils.,Kakua ni wasea na iyaya ni kana kei ira na tani.,Mai lai nomu na i lau.,Kakua ni veiwasawa nai yaya ni kana.,,,
medical,fj->en,information,medical|medical_misc|8b4f64062242,ocr_txt_bundle::medical_misc,"We may feel sick in the stomach, get headaches or feel dizzy.","E rawa ni da lomaloma ca, mosi na ulu se vakila na matabuto.","We may feel sick in the stomach, get headaches, or feel dizzy.","We may feel sick in the stomach, get headaches or feel dizzy.",,,
medical,fj->en,information,medical|medical_misc|9a662aab77ff,ocr_txt_bundle::medical_misc,Ni da loma taqaya e rawa ni totolo na vadugu ni uto ka tadre na sereda.,Our heart may beat faster and our chest can feel tight when we are anxious.,You can make your lips move quickly like the breeze and enjoy the coolness.,"When we are anxious, our heart can beat fast and our throat can become dry.",,,
medical,fj->en,information,medical|medical_misc|b9021935bfd3,ocr_txt_bundle::medical_misc,"Kevaka o tauvi mate ni suka, mate ni uto, mate ni ivi, dau cegu oca se levulevu sivia, o tiko ena iwasewase ni rerevaki vakalevu.","If you have diabetes, heart disease, kidney disease, asthma, or are obese, you are at higher risk.","If you are experiencing serious illness from sugar, illness from cholesterol, illness from fat, you may suffer from extreme anxiety or pressure.","If you have diabetes, heart disease, kidney disease, asthma, or are severely overweight, you are in a high-risk category.",,,
medical,fj->en,information,medical|covid_general|a64decbbac56,ocr_txt_bundle::covid_general,O ira na sivia na 50 na yabaki e ra beci vakalevu ena COVID-19 bibi.,People over 50 years of age are at higher risk of severe COVID-19.,The effects of COVID-19 have significantly impacted the world for nearly 50 years.,People over 50 years old are highly vulnerable to severe COVID-19.,,,
medical,fj->en,information,medical|depression|506751a52ae1,ocr_txt_bundle::depression,Na lomabibi e kena ibalebale ni da tao tu ena veiyalo bibi ena dua na gauna balavu.,Depression is feeling stuck with heavy emotions for a long period of time.,The consequences of our actions can impact us significantly during difficult times.,Depression means we are stuck in intense emotions for a long time.,,,
medical,fj->en,information,medical|medical_misc|a84e70d25382,ocr_txt_bundle::medical_misc,Na ivola e vakaraitaka na mataqali veitokoni e sa tu.,The booklet explains what support is available.,The book shows the types of support that exist.,The letter shows the type of support that is available.,,,
medical,fj->en,information,medical|medical_misc|00298bd9cc4f,ocr_txt_bundle::medical_misc,Na dredre ni cakava na itavi e kilai tu vakawasoma.,Difficulty performing familiar tasks.,The task is easily recognized.,The difficulty of performing the task is commonly known.,,,
