domain,sentence_type,direction,source_text,target_text,alignment_method,quality_flags,notes,source_doc
dictionary,lexeme_gloss,en_to_fj,n. world. matabose kei vuravura united nations. e na vuravura taucoko in the whole world.,vuravura,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. var. of very early yam, two types, vurai balavu and vurai dra.",vurai,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"v. spring up (water), come to mind (thought).",vure,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. groin , pubic area of the human body. vakavure, vakavureya v. to give rise to, bring up, to cause. vakavureya na vakatataro causes questions to be raised.",vure-na,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(or) vureniwai n. spring (water). ivurevure ni ilavo source of money, income. ivurevure ni",ivurevure,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"source of the thought. vuru, vuruta (or) vuruka v. to crumble, pulverise (soil, biscuits, stale bread to make crumbs). cavuru crumbled, used for hair falling out, since some fij ian hair will not grow long; it breaks off, crumbling.",vakasama,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"a stronger term. in traditional terms, vuru, vuruta could also refer to a light trimming of the",kavuru is,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,to smooth the surface. this was done with a burning ember and the hair fell away as very small crumbs.,hair,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. stump of wood, partially burned (formerly used to singe in trimming the hair). vuru (ni tavako) “butt”, cigarette butt. ivuruvuru ni tavako (or) ka ni kavuru ash tray. vuru may refer to a stump of",vuru,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"ember but also an improvised torch in the country, as a burning coconut spathe (bawara), to walk outside at night.",burning,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"v., adj . to fragment, crush into small pieces.",vuru-memea,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. crumb, fragment.",vuruvuru,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj . glittering, sparkling, glistening, usually of light reflected.",vuruwaliso,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj ., n. exhausted from physical labour.",vuseka,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(eng. pussy) cat, introduced by europeans, often nowadays pronounced vosi. only partially",vusi,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"fijians keep cats domesticated in their own house, treating them as a close part of the family. there are substantial numbers of feral cats (and dogs) in the forests of the main islands. daku",westernized,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"hunchback. idiom: suruta na vusi lit. the cat sneezed on it, meaning that some plan or proj ect has failed, there has been bad luck , someone ’s purpose has been foiled.",ni vusi,parse_gatty_basic+invert,has_idiom;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. froth, foam, spray (the sea, usually). vuso v. to effervesce, to froth (the sea, beer). can refer to a person or horse frothing at the mouth.",vuso,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"v. to squeeze, squish, as of laundry, to wash through the soap, and rinse out. of fiji medicinal plants, to squeeze out the liquid from leaves, roots, fruits. drauna tuki qai vusoi me wai ni lamea.",vusoya,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"are beaten, then the liquid squeezed out as a medicine for thrush. (typical procedure of native fijian medicine.) see vulo.",leaves,parse_gatty_basic+invert,has_see;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. tip , upper tip or end, as of the growing tip of a plant or the top of a boat’s mast, tip of a penis, source of a spring. vuso ni iqaqalo tip of the finger.",vuso-na,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. sheath (of voivoi leaves for weaving mats), containing ten leaves. ten ivusoni tied together can be called one ivutu. ultimately the voivoi is often rolled into coils, tightened around two fingers, with the finer, top surface of the leaf on the outside of the coil.",ivusoni,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,n. finger tip(s). vuso-na itself refers to the tip end of some long obj ect.,vuso ni liga,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(or) vusolaka v. to launder (clothes) with heavy physical action of squishing water through the cloth. suds or froth (vuso) are implicit.,vusoraka,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n., adj . very soft and smooth to the touch, usually of hair, human of animal. vuti, vutia (colo east) v . to pick (of certain fruits). syn. bauan beti, betia .",vutevutea,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. body hair, fine fur or feathers, coat (horse). vutia, vutia v. to pluck the feathers, as from a chicken, to be cooked. might apply to other situations where the action is plucking, as modernly, with a woman ’s eyebrows.",vuti-na,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,adj . hairy. sere vutivutika hairy chest. syn. vutivutia.,vutivutika,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. sea-grass, often the food of green sea turtles, growing in lagoons. vuto, vutoca v. to ford (river crossing), to walk in shallow water, to wade. ivutovuto n. ford (of a stream",vutia,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. sponge, coloured variously when fresh from the sea. porifera sp. used in coastal villages to clean pots and such things.",vutovuto,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj . very painful. vutu bati (or) vutu ni bati have a painful toothache. vutu na kete-na constipation. vuturi tired with mental, physical fatigue. idiom: vutu gu to try with all one ’s strength, go to the limits of effort. idiom: mata vutu beautiful face.",vutu,parse_gatty_basic+invert,has_idiom;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(or) vutu kana n. “edible” vutu. endemic nut-bearing coastal tree, barringtonia edulis, barringtoniaceae or lecythidaceae. vutu kana is semi-cultivated, edible, tasty and crisp when raw but",vutu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"or roasted, as a starch-food on the main islands where it thrives in the wet climate,",sometimes boiled,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"ground, and may be found at the suva market (march) but fruits and flowers throughout the year. inflorescence large, showy, pendant, with long white stamens tinged pink. fruits oblong to cm long, ripens to dark green or purple green, with persistent calyx, syn. vala (old oceanic name, lau, macuata, west., kadavu), and in melanesian english “cut nut”. care must be taken not to confuse it with a somewhat similiar looking poisonous species, vutu ni wai or vutu gaga b. racemosa. the fruit",damp,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"tip, easily identified and very common around the shore. the beautiful flowers open only at night, falling to the ground by dawn. grated seeds on the water serve as a fish poison but less effectively than derris spp. idiom: ta na vutu ni kaba. clever talker, fast, persuasive talker. vutu, vutuka, vutulaka v. to pound, crush, mash. by ext. (extremely vulgar) fornicate, commit sodomy.",pointed,parse_gatty_basic+invert,has_idiom;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"refers to pounding of taro, breadfruit, or other starchy foods for making fij ian puddings vakalolo. idiom: sinai vutuvutu stuffed full.",commonly,parse_gatty_basic+invert,has_idiom;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,v. to groan.,vutu-gu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"very rich, as if stuffed full of wealth. syn. vakailavo.",vutu-ni-yau,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj ., as in ibe vakavutuvutu mat with a border of finely shredded voivoi leaf.",vaka-vutuvutu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,v. masturbate (male or female).,vutulaki,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". n. pounder, pestle (of wood or stone) for pounding, as in making the starch-food mash for fijian pudding vakalolo.",ivutu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". n. ten taro corms, as presented at formal gatherings.",ivutu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(senikau) . n. bunch (of flowers).,ivutu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n., v. sodomy, buggery. corpses of war victims were sometimes submitted to buggery by",veivutu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,warriors as a form of vengeance and degradation. homosexuality as a recognized way of,victorious,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,was unknown to fijians before the advent of europeans (though trans-sexuals and trans-vestites,life,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,known and tolerated). veivutu may also refer to heterosexual intercourse with the vulgar,were,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"of banging away. a very crude insult might accuse a woman: drau veivutu kei tamanu! you fornicate with your own father ! vutu, vutuna v. to tie together in a bunch, flowers or leaves, usually for decorative purpose but also",implication,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,side-wall thatching of native houses. also may apply to the bundling of taro. vutuna,makita twigs for,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"also refer to the french polynesian islands futuna, and futuna people who ages ago settled in eastern fij i under that tribal name vutuna. ivutu se ni kau bunch of flowers.",can,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj . packed in tightly, crushed together, as in a crowd. e dua na basi ka sa sinai vutucoqa a bus that is completely filled, packed tightly (with people). syn. osodrigi.",vutu-coqa,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"v. to groan, as in deep pain. n. hopelessness, despair, emotional pain. e na domo ni vutugu with a voice of despair.",vutugu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. severe stomach ache. vuturi, vuturi-taka v. to be reluctant to do some work or fulfill some obligation, to avoid doing what is expected, due to fatigue, difficult conditions or discomfort. veivutuni-taka v. to repent, regret (it).",vutu-ni-kete,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj . hairy, of the body. see vutivutika.",vutuvutua,parse_gatty_basic+invert,has_see;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. new linguistic term referring to a causitive action, such as the word vaka-rerea to cause",vu-vaka-vu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,n. household. matavuvale family (nuclear family of the household).,vuvale,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj . n. j ealous, j ealousy, envious, envy. e vuvutaka na noqu motoka vou. he/she is envious of my new motor car.",vuvu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. stems of plantain cut to bind together, as for a floating raft for river travel and transport.",vuvu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. fish trap, usually made of bamboo, used in rivers and creeks.",vuvu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj . muddy, murky, of water. syn. (colo east) bure.",vuvu,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. roof top, as in delavuvu, ridge of the house-roof. vui, vuya v. to wash (the feet).",vuvu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. large fish, often in brackish water, rivers and mangrove, greyish above, shiny below, yellow",vuvula,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"fin, flesh soft and tasteless, megalops cyprinoides. the fish schools seasonally at the shore of village yadrana, lakeba island, and is considered their “balolo ”, a celebrated annual harvest.",dorsal,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. (medical) serious hernia of men that leaves testicles descended painfully, symptom also caused by elephantiasis.",vuwawa,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,spellings that do not affect the understanding. the word for “flood” may appear as waluvu or as ualuvu.,various,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. string, cord, vine. the names of vines may be written as two words, or as one. wa bosucu may be",wa,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"as wabosucu. many types of vine are known to fij ians and some of them are useful. regional names vary greatly. common cordage has also been made from fibres of banana stems, and from inner",written,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(magimagi) from coconut husk fibre. wa bosucu n. a fast-growing vine, mikania micrantha, asteraceae, climbs rapidly over other plants, even telephone poles, an extremely common introduced weed. introduced from america circa . leaves",bark of vau shrub stems and branches as well as sinnet,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,to alleviate insect stings and to heal small cuts. also may help protect yaqona bushes from,useful,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"insects that transmit deadly virus. many regional synonyms. (rewa, kadavu) wabutako. (west) ovacia or ovaova.",sucking,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"coro n. thin, strong vine, white sweet-smelling flowers, small black fruit. useful for binding, gynochthodes ovalifolia, rubiaceae.",wa,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". n. cuscuta campetris, cuscutaceae, large round leaves boiled for hair dye. syn. (namosi, nadrau, wainibuka) wa kurukuru.",wa damu,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"damu . n. merremia peltata, convolvulaceae, fast-growing, reddish thick-stemmed bush vine, common at all altitudes, large peltate leaves with white flowers, sprouting tips boiled as hair dye.",wa,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"kalou n. lygodium reticulatum, formerly used to secure thatch of chiefs’ houses. a piece over the",wa,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,helped keep out evil spirits. this fern grows by winding around other plants. syn. (kadavu) komidri.,door,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,ki n. used for tying thatch on roof. in tailevu province (vugalei area) it is used for weaving sova,wa,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"and modernly , laundry baskets, or small decorative baskets. one var. has thin stem, called",baskets,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"in the islands. (the name walaki is used for flagellaria indica, very probably the same.) the main var. has thick stem. called wa ulo in colo east. called vakasara in parts of tailevu. stem of the",walaki,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"strong and woody, like rattan . for basket-weaving, very thin strips are cut in long lengths.",mature vine is very,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"kurukuru: n. common running weed that covers vegetation, used for tying up bundles. white",wa,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"nov-dec, signal that mussels (kai) are fully fleshed for eating. flower petals drop away, leaving “wood roses” used modernly in floral decorations. tiny seeds are airborne. mashed-up leaves",flowers,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,applied externally to infections to draw out pus. leaves and vines boiled with pandanus leaves for,are,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"colour. botanical name is morinda myrtifolis, rubiaceae, in a. c. smith, but na ivolavosa vakaviti lists it as merremia peltata, convulvaceae.",black,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"me n. vine, freycinetia storckii, panadanaceae, used in house-building, basket weaving, long leaves like pandanus, sweet-smelling white flowers attract bats. fibre used in binding house rafters. growth",wa,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"a vine climbing trees with leaves only at the top of the plant, and aerial roots grow down to the ground. syn. (cakaudrove) mere. walai n. entada phaseoloides. heavy forest rope. see walai, separately, below. wa loa n. rhizomorpha sp. black, shiny, formerly used for “kilts” or “skirts” for men and women . syn. sausauwai. this and divided plantain leaves made the commonest forms of dress for early fij ians. the",as,parse_gatty_basic+invert,has_syn;has_see;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(malo), made from barkcloth (masi) was introduced from tonga.",loincloth,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. “vine fallen from the sky”, cassytha filiformis, a parasite common on the islands off nadi and the nearby mainland. ultimately it destroys the parent plant.",wa lutumailagi,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"midri n. tree-climbing fern with edible fronds, stenochlaena palustris, blechnaceae. sturdy vines used by highlanders in bindings, as for outrigger of takia paddling canoe. (coastal fijians used sinnet.)",wa,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. common climbing liana or shrub, smilax vitiensis, smilacaceae, by current fad (/ )",warusi,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"touted that an infusion of the woody roots, and also the leaves, serve an an aid for erectile",widely,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"for men, wai vakaukauwa. as a placebo, it may still have some positive effect if people",dysfunction,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,in it. no tests have been made of medical effectiveness. in the suva market bottles sold for as,believe,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"as f$ in . some claim this is a general tonic and others say it cures headaches. more common, traditional use for the tough, thin stems has been for binding, for fish nets, and for weaving baskets. stems usually smooth but some prickles, leaves with five veins, perianth, anthers, ovaries faded yellow, fruits purple or black. flowers and fruits all year round. syn. (lau) kadragi.",much,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"sara n. a wild edible corm, considered a yam, often eaten raw, especially by highlanders of colo east by my observation. this is probably the same as wa yaka. nai vola ni kau gives wa sara as the wainibuka name for wayaka, pueraria lobata, fabaceae. i believe the same name applies in colo east. see wa yaka below.",wa,parse_gatty_basic+invert,has_see;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"ulo (wainimala) n. flagellaria gigantea, type of woody vine or rattan used in building. strips of outer skin used in binding rafters in colo east houses. syn. galo.",wa,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"vuka n. considered as a wild, edible raspberry shrub, with many recurved thorns, common in light forest, rubus moluccanus, rosaceae. syn. wa gadrogadro.",wa,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"yaka n. peuraria lobata, papilionaceae (or fabaceae), edible long roots, flesh dirty white in colour, eaten mostly as famine food that can be eaten raw. stems useful as cordage, formerly used for fishing nets. cattle eat the leaves and the leaves are reasonably tasty to humans. new shoots in sept., oct. hairy stem, three-leafed, flowers white tinged with purple. grows wild. syn. (colo) wa sara.",wa,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(modernism) n. cotton or nylon thread (for sewing).,wa ni culacula,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(archaic) v., n. barkcloth cummerbund covering at least part of a man ’s chest and properly one shoulder, part of ancient formal chiefly costume, only in coastal areas and smaller islands, unknown in viti levu highlands where there was no mulberry barkcloth in earliest times. the higher the wrap , the",iwabale,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"asserted by the wearer. wearing the iwabale could be dangerous presumption,",more prestige implicitly,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"a challenge in ancient times. modernly, iwabale may refer to anything worn over the shoulder, without chiefly implications. wabale, wabaletaka v. to put on or wear the iwabale.",virtually,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj . refers to swollen, conspicuous muscles or veins. sa wabibiri na nomu ua. your muscles/veins really stand out.",wabibiri,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj . shiny smooth, usually said of a person ’s beautiful skin.",wabobota,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"v. side-swipe, as with a “haymaker” punch.",waboraki,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"v. to sweat heavily. buno to sweat. wacava? how about it? what is up? how is it going? wacava na gaunisala i liu? how is the road ahead? wacece adj . dopey, with immaturity, irresponsibility implied, especially of girls.",wabunobuno,parse_gatty_basic+invert,has_question;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"v., adj . to pant, gasp, be out of breath. cegu to breathe.",wa-cegucegu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(vanua levu) n. green vegetable, espec. rourou, the edible leaf of taro. (west) bele, edible green leaf vegetable.",waci,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"poki (taveuni) n. specialty food: leaves of taro rolled into small balls and cooked, usually fried with onions, in lolo (coconut cream). may contain meat or prawns.",waci,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"v. to talk fast in a facile manner with glib deception. syn. wacemeceme, cimicimi.",wa-cimicimi,parse_gatty_basic+invert,has_syn;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"n. tree, sterculia vitiensis, sterculiaceae, softwood rarely used for timber. the name applies to",waciwaci,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,relative of the tui tonga. their son founded the falefisi noble lineage in tonga that,female,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"to the nobility of lakeba island still today. some people from village waciwaci, lakeba, moved over to ono-i-lau, and to vatoa island.",connect,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj . hard, stiff, as of frozen food, or a stiff, unbending leg or arm, paralyzed or partly paralyzed. syn. dosa. wadra, wadrava v. to gaze vacantly, stare blankly in the air, or at something. see ga balavu.",wadokau,parse_gatty_basic+invert,has_syn;has_see;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj . tight, taut (of a string, rope). syn tadre. dre, dreta to pull. wadrega . adj . chewy, dense, and thus of good texture, usually of taro, not soggy. idiom: sa bau wadrega that is difficult, hard to accomplish, impossible, literally hard to chew on. drega n. gum, glue. wadrega . n. rubber band, or rubber that stretches on a spear-gun for spearing fish.",wadredre,parse_gatty_basic+invert,has_idiom;inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"adj . long or tall and erect or straight (person, post, tree). wadru, wadruca v. to squeeze and pull between the thumb and the forefinger, as in removing the edible",wadrovu,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"(ota) leaflets from the stem, or in stretching and smoothing cordage, or pandanus leaves (for",fern,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"mats), or in “massaging” cured vanilla beans to condition and straighten them. this action",weaving,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"been the common way for clearing the nose of mucus. in colo east the verb is waru, waruca.",has,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,to remove excess mucus from the nose by the same action of thumb and forefinger. this is,wadruluka,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,"among some people who have not yet adopted the use of handkerchiefs or toilet tissues. by extension, in slang, wadruca may refer to male masturbation from the motion of the hand.",still common practice,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,". n. (music) bass string instrument improvised with a stick, a basin or tin or box for resounding,",wadua,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
dictionary,lexeme_gloss,en_to_fj,(literally wa dua) that is plucked.,and a single string,parse_gatty_basic+invert,inverted,,Fijian-English_Dictionary.txt
